,regulator,gene_id,effect
4993,nsrR,STMUK_2601,-
4994,nsrR,STMUK_2720,-
4995,nsrR,STMUK_2828,-
4996,nsrR,STMUK_2834,-
4997,nsrR,STMUK_2835,-
4998,nsrR,STMUK_2836,-
4999,nsrR,STMUK_2837,-
5000,nsrR,STMUK_2838,-
5001,nsrR,STMUK_2839,-
5002,nsrR,STMUK_2840,-
5003,nsrR,STMUK_2841,-
5004,nsrR,STMUK_2842,-
5005,nsrR,STMUK_2843,-
5006,nsrR,STMUK_2844,-
5007,nsrR,STMUK_2845,-
5008,nsrR,STMUK_2846,-
5009,nsrR,STMUK_2847,-
5010,nsrR,STMUK_2848,-
5011,nsrR,STMUK_2849,-
5012,nsrR,STMUK_3459,-
5013,nsrR,STMUK_3693,-
5014,nsrR,STMUK_3904,-
5015,nsrR,STMUK_3905,-
5016,nsrR,STMUK_3906,-
5017,nsrR,STMUK_3907,-
5018,nsrR,STMUK_3908,-
5020,nsrR,STMUK_3910,-
5021,nsrR,STMUK_3911,-
5022,nsrR,STMUK_3912,-
5023,nsrR,STMUK_3914,-
5024,nsrR,STMUK_3915,-
5025,nsrR,STMUK_4262,-
5026,nsrR,STMUK_4263,-
5027,nsrR,STMUK_4264,-
5028,nsrR,STMUK_4265,-
5031,nsrR,STMUK_4267,-
5032,nsrR,STMUK_4384,-
5033,nsrR,STMUK_1643,-
5034,nsrR,STMUK_3913,-
5035,ntrC,STMUK_0470,+
5036,ntrC,STMUK_0471,+
5038,ntrC,STMUK_0832,+-
5039,ntrC,STMUK_0833,+-
5040,ntrC,STMUK_0834,+-
5041,ntrC,STMUK_0883,+
5042,ntrC,STMUK_0884,+
5043,ntrC,STMUK_0885,+
5044,ntrC,STMUK_0886,+
5046,ntrC,STMUK_1067,+
5057,ntrC,STMUK_1568,+
5059,ntrC,STMUK_1274,+
5060,ntrC,STMUK_1273,+
5061,ntrC,STMUK_1272,+
5062,ntrC,STMUK_1271,+
5063,ntrC,STMUK_1270,+
5064,ntrC,STMUK_1269,?
5065,ntrC,STMUK_1255,?
5066,ntrC,STMUK_1253,?
5067,ntrC,STMUK_1252,+
5068,ntrC,STMUK_1251,+
5070,ntrC,STMUK_0697,+
5071,ntrC,STMUK_2381,+
5072,ntrC,STMUK_2382,+
5073,ntrC,STMUK_2383,+
5074,ntrC,STMUK_2384,+
5075,ntrC,STMUK_2385,+
5076,ntrC,STMUK_2673,+
5077,ntrC,STMUK_2674,+
5078,ntrC,STMUK_2675,+
5079,ntrC,STMUK_2676,+
5080,ntrC,STMUK_2945,+
5081,ntrC,STMUK_3207,+
5086,ntrC,STMUK_3988,+-
5087,ntrC,STMUK_3989,+-
5088,ntrC,STMUK_3990,+-
5089,ntrC,STMUK_4229,?
5090,ompR,STMUK_0453,-
5096,ompR,STMUK_1107,+
5097,ompR,STMUK_1108,+
5098,ompR,STMUK_1109,+
5099,ompR,STMUK_1110,+
5100,ompR,STMUK_1534,-
5101,ompR,STMUK_1418,+
5104,ompR,STMUK_2298,+
5105,ompR,STMUK_2421,-
5106,ompR,STMUK_4321,-
5107,oxyR,STMUK_0143,-
5108,oxyR,STMUK_0496,+
5109,oxyR,STMUK_0612,+-
5110,oxyR,STMUK_0613,+
5111,oxyR,STMUK_0614,+
5112,oxyR,STMUK_0698,+-
5113,oxyR,STMUK_0835,+
5114,oxyR,STMUK_0877,-
5115,oxyR,STMUK_0878,+
5116,oxyR,STMUK_0879,-
5117,oxyR,STMUK_0880,-
5118,oxyR,STMUK_0881,-
5119,oxyR,STMUK_0882,-
5120,oxyR,STMUK_0903,+
5121,oxyR,STMUK_0904,+
5122,oxyR,STMUK_0905,+
5123,oxyR,STMUK_0912,+-
5124,oxyR,STMUK_1756,-
5125,oxyR,STMUK_1340,+
5126,oxyR,STMUK_1339,+
5127,oxyR,STMUK_1338,+
5128,oxyR,STMUK_1337,+
5129,oxyR,STMUK_1336,+
5130,oxyR,STMUK_1335,+
5131,oxyR,STMUK_1870,+
5132,oxyR,STMUK_1871,+
5133,oxyR,STMUK_1872,+
5134,oxyR,STMUK_1873,+
5135,oxyR,STMUK_1230,+
5137,oxyR,STMUK_2439,+
5138,oxyR,STMUK_2685,+
5139,oxyR,STMUK_3582,+
5140,oxyR,STMUK_3807,+-
5141,oxyR,STMUK_3591,+-
5142,oxyR,STMUK_3949,+
5143,oxyR,STMUK_3950,+
5144,oxyR,STMUK_4040,+-
5145,oxyR,STMUK_4092,+
5146,oxyR,STMUK_4109,+-
5150,oxyR,STMUK_3123,-
5151,oxyR,STMUK_3124,-
5152,oxyR,STMUK_4537,+-
5154,oxyR,STMUK_4539,+
5171,pdhR,STMUK_0121,-
5172,pdhR,STMUK_0122,-
5173,pdhR,STMUK_0123,-
5174,pdhR,STMUK_0124,-
5175,pdhR,STMUK_0125,-
5176,pdhR,STMUK_0126,-
5177,pdhR,STMUK_0127,-
5178,pdhR,STMUK_0128,-
5179,pdhR,STMUK_0129,-
5180,pdhR,STMUK_0130,-
5181,pdhR,STMUK_0131,-
5182,pdhR,STMUK_0132,-
5183,pdhR,STMUK_0133,-
5184,pdhR,STMUK_0134,-
5185,pdhR,STMUK_0135,-
5186,pdhR,STMUK_0136,-
5187,pdhR,STMUK_0153,-
5188,pdhR,STMUK_0154,-
5189,pdhR,STMUK_0155,-
5190,pdhR,STMUK_0156,-
5191,pdhR,STMUK_0204,-
5192,pdhR,STMUK_0446,-
5193,pdhR,STMUK_0447,-
5194,pdhR,STMUK_0448,-
5195,pdhR,STMUK_0449,-
5196,pdhR,STMUK_0450,-
5197,pdhR,STMUK_0480,-
5198,pdhR,STMUK_0481,-
5199,pdhR,STMUK_1179,-
5200,pdhR,STMUK_2682,-
5212,pepA,STMUK_0067,-
5213,pepA,STMUK_0068,-
5214,pepA,STMUK_4463,-
5215,pgrR,STMUK_1654,-
5216,pgrR,STMUK_1653,-
5217,pgrR,STMUK_1652,-
5218,pgrR,STMUK_1649,-
5219,pgrR,STMUK_1648,-
5223,phe-tRNA,STMUK_1305,-
5224,phe-tRNA,STMUK_1304,-
5225,phoB,STMUK_0120,-
5226,phoB,STMUK_0327,+
5227,phoB,STMUK_0373,-
5229,phoB,STMUK_0390,+
5230,phoB,STMUK_0401,-
5231,phoB,STMUK_0402,-
5232,phoB,STMUK_0403,+
5233,phoB,STMUK_0404,+
5236,phoB,STMUK_0356,+
5242,phoB,STMUK_1198,+
5244,phoB,STMUK_1474,+
5246,phoB,STMUK_1253,+
5247,phoB,STMUK_1864,-
5248,phoB,STMUK_1066,+
5249,phoB,STMUK_2039,+
5250,phoB,STMUK_2149,+
5251,phoB,STMUK_2506,+
5252,phoB,STMUK_3052,+
5254,phoB,STMUK_3538,+-
5255,phoB,STMUK_3539,+-
5256,phoB,STMUK_3540,+-
5257,phoB,STMUK_3541,+-
5258,phoB,STMUK_3542,+-
5261,phoB,STMUK_3592,+
5262,phoB,STMUK_3693,+
5263,phoB,STMUK_3842,+
5264,phoB,STMUK_3843,+
5265,phoB,STMUK_3844,+
5266,phoB,STMUK_3845,+
5267,phoB,STMUK_3846,+
5268,phoB,STMUK_4211,+
5270,phoB,STMUK_4272,+
5281,phoB,STMUK_4279,+
5283,phoP,STMUK_0204,+
5287,phoP,STMUK_2425,+
5288,phoP,STMUK_0633,+
5289,phoP,STMUK_0688,+
5290,phoP,STMUK_0871,+
5292,phoP,STMUK_1067,+
5298,phoP,STMUK_1198,+-
5299,phoP,STMUK_1199,+-
5300,phoP,STMUK_1079,+
5301,phoP,STMUK_1685,+
5305,phoP,STMUK_1438,+
5306,phoP,STMUK_1435,+
5307,phoP,STMUK_1411,+-
5308,phoP,STMUK_1813,+
5309,phoP,STMUK_2421,+
5310,phoP,STMUK_3175,+
5311,phoP,STMUK_3176,+
5312,phoP,STMUK_3177,+
5313,phoP,STMUK_3311,+
5315,phoP,STMUK_3454,-
5316,phoP,STMUK_3519,+
5317,phoP,STMUK_3520,+
5318,phoP,STMUK_3521,+
5319,phoP,STMUK_3522,+
5320,phoP,STMUK_3523,+
5322,phoP,STMUK_1531,+
5327,phoP,STMUK_3650,+
5328,phoP,STMUK_4085,+
5329,phoP,STMUK_4086,+
5330,phoP,STMUK_4159,+
5331,phoP,STMUK_4160,+
5332,phoP,STMUK_4441,-
5333,phoP,STMUK_4442,+
5336,prpR,STMUK_0373,-
5337,prpR,STMUK_0374,+
5338,prpR,STMUK_0375,+
5339,prpR,STMUK_0376,+
5340,prpR,STMUK_0377,+
5341,pspF,STMUK_1660,-
5342,pspF,STMUK_1659,+
5343,pspF,STMUK_1658,+
5344,pspF,STMUK_1657,+
5345,pspF,STMUK_1656,+
5346,pspF,STMUK_1655,+
5347,pspF,STMUK_4229,+
5348,purR,STMUK_0067,+-
5349,purR,STMUK_0068,+-
5350,purR,STMUK_3319,+-
5351,purR,STMUK_3320,+-
5352,purR,STMUK_0540,+-
5353,purR,STMUK_0541,+-
5354,purR,STMUK_1027,+-
5355,purR,STMUK_1131,-
5356,purR,STMUK_1200,+-
5357,purR,STMUK_1201,-
5358,purR,STMUK_1752,-
5359,purR,STMUK_1396,-
5360,purR,STMUK_1863,-
5361,purR,STMUK_2386,-
5362,purR,STMUK_2392,+-
5363,purR,STMUK_2393,+-
5364,purR,STMUK_2519,+-
5365,purR,STMUK_2531,+-
5366,purR,STMUK_2532,+-
5367,purR,STMUK_2542,-
5368,purR,STMUK_2543,+-
5369,purR,STMUK_2587,-
5370,purR,STMUK_2593,-
5371,purR,STMUK_2597,+-
5372,purR,STMUK_3041,-
5373,purR,STMUK_3042,-
5374,purR,STMUK_3043,-
5375,purR,STMUK_3066,-
5376,purR,STMUK_3074,-
5377,purR,STMUK_3733,+-
5378,purR,STMUK_4159,-
5379,purR,STMUK_4160,-
5380,purR,STMUK_4351,-
5381,purR,STMUK_4445,+-
5382,purR,STMUK_4446,+-
5384,putA,STMUK_1092,-
5385,putA,STMUK_1093,-
5391,puuR,STMUK_3116,-
5396,qseB,STMUK_3166,+
5397,qseB,STMUK_3167,+
5398,rbsR,STMUK_1429,+
5399,rbsR,STMUK_3870,-
5400,rbsR,STMUK_3871,-
5401,rbsR,STMUK_3872,-
5402,rbsR,STMUK_3873,-
5403,rbsR,STMUK_3874,-
5404,rbsR,STMUK_3875,-
5405,rbsR,STMUK_4159,-
5406,rbsR,STMUK_4160,-
5408,rcdA,STMUK_1040,-
5409,rcdA,STMUK_1107,+
5410,rcdA,STMUK_1108,+
5411,rcdA,STMUK_1109,+
5412,rcdA,STMUK_1110,+
5414,rcdA,STMUK_1479,+
5416,rclR,STMUK_0571,+
5417,rclR,STMUK_0570,+
5418,rclR,STMUK_0569,+
5419,rcnR,STMUK_3011,-
5420,rcnR,STMUK_3012,-
5421,rcnR,STMUK_2177,-
5422,rcsA;rcsB,STMUK_1107,-
5423,rcsA;rcsB,STMUK_1108,-
5424,rcsA;rcsB,STMUK_1109,-
5425,rcsA;rcsB,STMUK_1110,-
5428,rcsA;rcsB,STMUK_1961,+
5429,rcsA;rcsB,STMUK_2144,+
5430,rcsA;rcsB,STMUK_2145,+
5431,rcsA;rcsB,STMUK_2146,+
5432,rcsA;rcsB,STMUK_2147,+
5433,rcsA;rcsB,STMUK_2148,+
5434,rcsA;rcsB,STMUK_4207,+
5435,rcsA;rcsB,STMUK_4208,+
5436,rcsA;rcsB,STMUK_4209,+
5437,rcsA;rcsB,STMUK_4210,+
5438,rcsB,STMUK_0134,+
5439,rcsB,STMUK_0135,+
5440,rcsB,STMUK_0928,+
5441,rcsB,STMUK_0929,+
5442,rcsB,STMUK_1676,+
5443,rcsB,STMUK_1534,+
5444,rcsB,STMUK_1533,+
5445,rcsB,STMUK_1532,+
5451,rcsB,STMUK_2673,+
5452,rcsB,STMUK_2674,+
5453,rcsB,STMUK_2675,+
5454,rcsB,STMUK_2676,+
5456,rcsB,STMUK_1531,+
5461,rcsB;bglJ,STMUK_0117,+
5471,rcsB;bglJ,STMUK_3292,+
5477,relB,STMUK_4435,-
5478,relB,STMUK_4434,-
5480,relB;relE,STMUK_4435,-
5481,relB;relE,STMUK_4434,-
5482,rhaR,STMUK_4033,+
5483,rhaR,STMUK_4034,+
5484,rhaS,STMUK_4030,+
5485,rhaS,STMUK_4031,+
5486,rhaS,STMUK_4032,+
5487,rhaS,STMUK_4033,+
5488,rhaS,STMUK_4034,+
5489,rhaS,STMUK_4035,+
5492,rob,STMUK_0583,+
5493,rob,STMUK_0785,+
5494,rob,STMUK_0842,+
5495,rob,STMUK_0879,+
5496,rob,STMUK_0880,+
5497,rob,STMUK_0881,+
5498,rob,STMUK_0882,+
5499,rob,STMUK_1683,+
5504,rob,STMUK_1433,+
5505,rob,STMUK_1866,+
5506,rob,STMUK_2233,+
5508,rob,STMUK_2599,+
5509,rob,STMUK_3175,+
5510,rob,STMUK_3176,+
5511,rob,STMUK_3177,+
5512,rob,STMUK_3951,+
5513,rob,STMUK_4040,+
5514,rob,STMUK_4573,-
5516,rpoD,STMUK_0002,+
5517,rpoD,STMUK_0003,+
5518,rpoD,STMUK_0004,+
5519,rpoD,STMUK_0040,+
5520,rpoD,STMUK_0041,+
5521,rpoD,STMUK_0046,+
5522,rpoD,STMUK_0047,+
5523,rpoD,STMUK_0048,+
5524,rpoD,STMUK_0049,+
5525,rpoD,STMUK_0050,+
5526,rpoD,STMUK_0065,+
5527,rpoD,STMUK_0067,+
5528,rpoD,STMUK_0068,+
5529,rpoD,STMUK_0069,+
5530,rpoD,STMUK_0070,+
5531,rpoD,STMUK_0071,+
5532,rpoD,STMUK_0072,+
5533,rpoD,STMUK_0073,+
5534,rpoD,STMUK_0074,+
5535,rpoD,STMUK_0075,+
5536,rpoD,STMUK_0076,+
5537,rpoD,STMUK_0077,+
5538,rpoD,STMUK_0078,+
5539,rpoD,STMUK_0079,+
5540,rpoD,STMUK_0088,+
5541,rpoD,STMUK_0094,+
5542,rpoD,STMUK_0096,+
5543,rpoD,STMUK_0097,+
5544,rpoD,STMUK_0098,+
5545,rpoD,STMUK_0102,+
5546,rpoD,STMUK_0103,+
5547,rpoD,STMUK_0104,+
5548,rpoD,STMUK_0105,+
5552,rpoD,STMUK_0110,+
5554,rpoD,STMUK_0112,+
5555,rpoD,STMUK_0113,+
5556,rpoD,STMUK_0114,+
5557,rpoD,STMUK_0115,+
5558,rpoD,STMUK_0116,+
5559,rpoD,STMUK_0117,+
5560,rpoD,STMUK_0118,+
5561,rpoD,STMUK_0119,+
5562,rpoD,STMUK_0121,+
5563,rpoD,STMUK_0122,+
5564,rpoD,STMUK_0123,+
5565,rpoD,STMUK_0124,+
5566,rpoD,STMUK_0125,+
5567,rpoD,STMUK_0126,+
5568,rpoD,STMUK_0127,+
5569,rpoD,STMUK_0128,+
5570,rpoD,STMUK_0129,+
5571,rpoD,STMUK_0130,+
5572,rpoD,STMUK_0131,+
5573,rpoD,STMUK_0132,+
5574,rpoD,STMUK_0133,+
5575,rpoD,STMUK_0134,+
5576,rpoD,STMUK_0135,+
5577,rpoD,STMUK_0136,+
5578,rpoD,STMUK_0144,+
5579,rpoD,STMUK_0145,+
5580,rpoD,STMUK_0146,+
5581,rpoD,STMUK_0152,+
5582,rpoD,STMUK_0153,+
5583,rpoD,STMUK_0154,+
5584,rpoD,STMUK_0155,+
5585,rpoD,STMUK_0156,+
5586,rpoD,STMUK_0160,+
5587,rpoD,STMUK_0167,+
5588,rpoD,STMUK_0168,+
5589,rpoD,STMUK_0169,+
5590,rpoD,STMUK_0171,+
5591,rpoD,STMUK_0172,+
5592,rpoD,STMUK_0173,+
5593,rpoD,STMUK_0182,+
5594,rpoD,STMUK_0183,+
5595,rpoD,STMUK_0184,+
5597,rpoD,STMUK_0345,+
5598,rpoD,STMUK_0185,+
5599,rpoD,STMUK_0186,+
5600,rpoD,STMUK_0187,+
5601,rpoD,STMUK_0188,+
5602,rpoD,STMUK_0189,+
5603,rpoD,STMUK_0193,+
5604,rpoD,STMUK_0194,+
5605,rpoD,STMUK_0195,+
5606,rpoD,STMUK_0196,+
5607,rpoD,STMUK_0207,+
5608,rpoD,STMUK_0208,+
5609,rpoD,STMUK_0209,+
5610,rpoD,STMUK_0215,+
5611,rpoD,STMUK_0218,+
5612,rpoD,STMUK_0219,+
5613,rpoD,STMUK_0220,+
5614,rpoD,STMUK_0221,+
5615,rpoD,STMUK_0234,+
5616,rpoD,STMUK_0244,+
5617,rpoD,STMUK_0247,+
5618,rpoD,STMUK_0248,+
5619,rpoD,STMUK_0249,+
5620,rpoD,STMUK_3502,+
5621,rpoD,STMUK_3503,+
5622,rpoD,STMUK_0319,+
5625,rpoD,STMUK_3640,+
5626,rpoD,STMUK_0323,+
5627,rpoD,STMUK_0324,+
5628,rpoD,STMUK_0325,+
5631,rpoD,STMUK_0327,+
5635,rpoD,STMUK_0476,+
5641,rpoD,STMUK_0373,+
5642,rpoD,STMUK_3319,+
5643,rpoD,STMUK_3320,+
5656,rpoD,STMUK_1074,+
5659,rpoD,STMUK_0378,+
5660,rpoD,STMUK_0389,+
5662,rpoD,STMUK_0390,+
5663,rpoD,STMUK_0394,+
5664,rpoD,STMUK_0395,+
5665,rpoD,STMUK_0396,+
5666,rpoD,STMUK_0400,+
5667,rpoD,STMUK_0401,+
5668,rpoD,STMUK_0402,+
5669,rpoD,STMUK_0403,+
5670,rpoD,STMUK_0404,+
5671,rpoD,STMUK_0419,+
5672,rpoD,STMUK_0421,+
5673,rpoD,STMUK_0422,+
5674,rpoD,STMUK_0423,+
5675,rpoD,STMUK_0424,+
5676,rpoD,STMUK_0425,+
5677,rpoD,STMUK_0426,+
5678,rpoD,STMUK_0427,+
5679,rpoD,STMUK_0428,+
5680,rpoD,STMUK_0429,+
5681,rpoD,STMUK_0430,+
5682,rpoD,STMUK_0446,+
5683,rpoD,STMUK_0447,+
5684,rpoD,STMUK_0448,+
5685,rpoD,STMUK_0449,+
5686,rpoD,STMUK_0450,+
5687,rpoD,STMUK_0451,+
5688,rpoD,STMUK_0452,+
5689,rpoD,STMUK_0453,+
5690,rpoD,STMUK_0455,+
5691,rpoD,STMUK_0456,+
5692,rpoD,STMUK_0457,+
5693,rpoD,STMUK_0458,+
5694,rpoD,STMUK_0459,+
5695,rpoD,STMUK_0467,+
5696,rpoD,STMUK_0480,+
5697,rpoD,STMUK_0481,+
5701,rpoD,STMUK_0490,+
5702,rpoD,STMUK_0496,+
5703,rpoD,STMUK_0505,+
5704,rpoD,STMUK_0524,+
5705,rpoD,STMUK_0525,+
5706,rpoD,STMUK_0526,+
5707,rpoD,STMUK_0529,+
5708,rpoD,STMUK_0530,+
5709,rpoD,STMUK_0531,+
5710,rpoD,STMUK_0532,+
5711,rpoD,STMUK_0533,+
5712,rpoD,STMUK_0534,+
5713,rpoD,STMUK_0535,+
5714,rpoD,STMUK_0540,+
5715,rpoD,STMUK_0541,+
5719,rpoD,STMUK_0356,+
5723,rpoD,STMUK_0573,+
5724,rpoD,STMUK_0583,+
5726,rpoD,STMUK_0590,+
5727,rpoD,STMUK_0591,+
5728,rpoD,STMUK_0593,+
5729,rpoD,STMUK_0594,+
5730,rpoD,STMUK_0595,+
5731,rpoD,STMUK_0596,+
5732,rpoD,STMUK_0597,+
5733,rpoD,STMUK_0598,+
5734,rpoD,STMUK_0599,+
5735,rpoD,STMUK_0600,+
5736,rpoD,STMUK_0601,+
5737,rpoD,STMUK_0602,+
5738,rpoD,STMUK_0603,+
5739,rpoD,STMUK_0604,+
5740,rpoD,STMUK_0605,+
5741,rpoD,STMUK_0610,+
5742,rpoD,STMUK_0613,+
5743,rpoD,STMUK_0614,+
5744,rpoD,STMUK_0634,+
5745,rpoD,STMUK_0640,+
5746,rpoD,STMUK_0641,+
5747,rpoD,STMUK_0667,+
5748,rpoD,STMUK_0668,+
5749,rpoD,STMUK_0669,+
5750,rpoD,STMUK_0670,+
5751,rpoD,STMUK_0686,+
5752,rpoD,STMUK_0687,+
5753,rpoD,STMUK_0688,+
5754,rpoD,STMUK_0689,+
5755,rpoD,STMUK_0690,+
5756,rpoD,STMUK_0691,+
5757,rpoD,STMUK_0698,+
5758,rpoD,STMUK_0710,+
5759,rpoD,STMUK_0711,+
5760,rpoD,STMUK_0712,+
5761,rpoD,STMUK_0736,+
5762,rpoD,STMUK_0738,+
5763,rpoD,STMUK_0739,+
5764,rpoD,STMUK_0740,+
5765,rpoD,STMUK_0741,+
5766,rpoD,STMUK_0742,+
5767,rpoD,STMUK_0743,+
5768,rpoD,STMUK_0744,+
5769,rpoD,STMUK_0745,+
5770,rpoD,STMUK_3771,+
5771,rpoD,STMUK_0746,+
5772,rpoD,STMUK_0747,+
5773,rpoD,STMUK_0766,+
5774,rpoD,STMUK_0777,+
5775,rpoD,STMUK_0778,+
5776,rpoD,STMUK_0779,+
5777,rpoD,STMUK_0780,+
5778,rpoD,STMUK_0781,+
5779,rpoD,STMUK_0785,+
5780,rpoD,STMUK_0786,+
5781,rpoD,STMUK_0787,+
5782,rpoD,STMUK_0788,+
5783,rpoD,STMUK_0798,+
5784,rpoD,STMUK_0799,+
5785,rpoD,STMUK_0800,+
5786,rpoD,STMUK_0801,+
5787,rpoD,STMUK_0802,+
5788,rpoD,STMUK_0803,+
5789,rpoD,STMUK_0812,+
5790,rpoD,STMUK_0820,+
5791,rpoD,STMUK_0821,+
5792,rpoD,STMUK_0822,+
5793,rpoD,STMUK_0823,+
5794,rpoD,STMUK_0824,+
5795,rpoD,STMUK_0826,+
5796,rpoD,STMUK_0827,+
5799,rpoD,STMUK_0832,+
5800,rpoD,STMUK_0835,+
5801,rpoD,STMUK_0837,+
5802,rpoD,STMUK_0850,+
5803,rpoD,STMUK_0851,+
5804,rpoD,STMUK_0869,+
5805,rpoD,STMUK_0879,+
5806,rpoD,STMUK_0880,+
5807,rpoD,STMUK_0881,+
5808,rpoD,STMUK_0882,+
5809,rpoD,STMUK_0892,+
5810,rpoD,STMUK_0893,+
5811,rpoD,STMUK_0894,+
5812,rpoD,STMUK_0895,+
5813,rpoD,STMUK_0896,+
5814,rpoD,STMUK_0903,+
5815,rpoD,STMUK_0906,+
5816,rpoD,STMUK_0911,+
5817,rpoD,STMUK_0913,+
5818,rpoD,STMUK_0921,+
5819,rpoD,STMUK_0924,+
5820,rpoD,STMUK_0925,+
5821,rpoD,STMUK_0927,+
5823,rpoD,STMUK_0928,+
5824,rpoD,STMUK_0929,+
5825,rpoD,STMUK_0931,+
5826,rpoD,STMUK_0932,+
5827,rpoD,STMUK_0933,+
5828,rpoD,STMUK_0936,+
5829,rpoD,STMUK_0939,+
5830,rpoD,STMUK_0940,+
5831,rpoD,STMUK_0943,+
5832,rpoD,STMUK_0944,+
5833,rpoD,STMUK_0946,+
5834,rpoD,STMUK_0947,+
5835,rpoD,STMUK_0948,+
5836,rpoD,STMUK_0953,+
5837,rpoD,STMUK_0954,+
5838,rpoD,STMUK_0957,+
5839,rpoD,STMUK_0958,+
5840,rpoD,STMUK_0959,+
5841,rpoD,STMUK_0960,+
5843,rpoD,STMUK_0970,+
5849,rpoD,STMUK_1027,+
5850,rpoD,STMUK_1032,+
5851,rpoD,STMUK_1033,+
5852,rpoD,STMUK_1034,+
5853,rpoD,STMUK_1036,+
5854,rpoD,STMUK_1039,+
5855,rpoD,STMUK_1040,+
5856,rpoD,STMUK_1041,+
5857,rpoD,STMUK_1054,+
5858,rpoD,STMUK_1758,+
5859,rpoD,STMUK_1759,+
5860,rpoD,STMUK_1760,+
5861,rpoD,STMUK_1761,+
5862,rpoD,STMUK_1762,+
5863,rpoD,STMUK_1763,+
5864,rpoD,STMUK_1764,+
5865,rpoD,STMUK_1765,+
5868,rpoD,STMUK_3811,+
5869,rpoD,STMUK_3810,+
5870,rpoD,STMUK_3809,+
5871,rpoD,STMUK_3808,+
5872,rpoD,STMUK_1080,+
5873,rpoD,STMUK_1081,+
5874,rpoD,STMUK_1090,+
5875,rpoD,STMUK_1092,+
5876,rpoD,STMUK_1093,+
5879,rpoD,STMUK_1106,+
5880,rpoD,STMUK_1107,+
5881,rpoD,STMUK_1108,+
5882,rpoD,STMUK_1109,+
5883,rpoD,STMUK_1110,+
5884,rpoD,STMUK_1111,+
5885,rpoD,STMUK_1112,+
5886,rpoD,STMUK_1113,+
5887,rpoD,STMUK_1118,+
5888,rpoD,STMUK_1119,+
5889,rpoD,STMUK_1125,+
5890,rpoD,STMUK_1126,+
5891,rpoD,STMUK_1129,+
5892,rpoD,STMUK_1130,+
5893,rpoD,STMUK_1131,+
5894,rpoD,STMUK_1133,+
5895,rpoD,STMUK_1139,+
5896,rpoD,STMUK_1140,+
5897,rpoD,STMUK_1141,+
5898,rpoD,STMUK_1142,+
5899,rpoD,STMUK_1143,+
5900,rpoD,STMUK_1144,+
5901,rpoD,STMUK_1145,+
5902,rpoD,STMUK_1146,+
5903,rpoD,STMUK_1147,+
5904,rpoD,STMUK_1148,+
5905,rpoD,STMUK_1149,+
5906,rpoD,STMUK_1150,+
5907,rpoD,STMUK_1153,+
5908,rpoD,STMUK_1160,+
5909,rpoD,STMUK_1161,+
5910,rpoD,STMUK_1162,+
5911,rpoD,STMUK_1163,+
5912,rpoD,STMUK_1164,+
5913,rpoD,STMUK_1165,+
5914,rpoD,STMUK_1171,+
5915,rpoD,STMUK_1179,+
5916,rpoD,STMUK_1182,+
5917,rpoD,STMUK_1183,+
5918,rpoD,STMUK_1184,+
5919,rpoD,STMUK_1200,+
5920,rpoD,STMUK_1201,+
5921,rpoD,STMUK_1206,+
5922,rpoD,STMUK_1079,+
5929,rpoD,STMUK_1976,+
5930,rpoD,STMUK_1975,+
5931,rpoD,STMUK_1777,+
5932,rpoD,STMUK_1775,+
5933,rpoD,STMUK_1774,+
5934,rpoD,STMUK_1756,+
5935,rpoD,STMUK_1755,+
5936,rpoD,STMUK_1754,+
5937,rpoD,STMUK_1752,+
5938,rpoD,STMUK_1749,+
5939,rpoD,STMUK_1748,+
5940,rpoD,STMUK_1747,+
5941,rpoD,STMUK_1746,+
5942,rpoD,STMUK_1745,+
5943,rpoD,STMUK_1744,+
5944,rpoD,STMUK_1740,+
5945,rpoD,STMUK_1739,+
5946,rpoD,STMUK_1738,+
5947,rpoD,STMUK_1737,+
5948,rpoD,STMUK_1736,+
5949,rpoD,STMUK_1735,+
5950,rpoD,STMUK_1734,+
5951,rpoD,STMUK_1733,+
5953,rpoD,STMUK_1724,+
5954,rpoD,STMUK_1722,+
5955,rpoD,STMUK_1709,+
5956,rpoD,STMUK_1707,+
5957,rpoD,STMUK_1706,+
5958,rpoD,STMUK_1702,+
5959,rpoD,STMUK_1699,+
5960,rpoD,STMUK_1698,+
5961,rpoD,STMUK_1697,+
5962,rpoD,STMUK_1696,+
5963,rpoD,STMUK_1695,+
5965,rpoD,STMUK_1688,+
5966,rpoD,STMUK_1686,+
5967,rpoD,STMUK_1685,+
5968,rpoD,STMUK_1683,+
5969,rpoD,STMUK_1682,+
5970,rpoD,STMUK_1681,+
5971,rpoD,STMUK_1680,+
5972,rpoD,STMUK_1679,+
5973,rpoD,STMUK_1678,+
5974,rpoD,STMUK_1677,+
5975,rpoD,STMUK_1676,+
5976,rpoD,STMUK_1672,+
5977,rpoD,STMUK_1671,+
5978,rpoD,STMUK_1660,+
5979,rpoD,STMUK_1652,+
5980,rpoD,STMUK_1650,+
5981,rpoD,STMUK_1629,+
5982,rpoD,STMUK_1437,+
5983,rpoD,STMUK_1617,+
5985,rpoD,STMUK_3117,+
6000,rpoD,STMUK_1611,+
6002,rpoD,STMUK_1574,+
6004,rpoD,STMUK_1545,+
6006,rpoD,STMUK_1538,+
6007,rpoD,STMUK_1537,+
6008,rpoD,STMUK_1532,+
6012,rpoD,STMUK_0036,+
6018,rpoD,STMUK_4057,+
