,regulator,gene_id,effect
7761,rstA,STM474_1778,+
7763,rtcR,STM474_3687,+
7764,rtcR,STM474_3686,+
7765,rutR,STM474_0069,+
7766,rutR,STM474_0070,+
7767,rutR,STM474_0614,-
7769,rutR,STM474_1090,-
7775,rutR,STM474_1116,-
7776,rutR,STM474_1717,-
7777,rutR,STM474_1444,-
7778,rutR,STM474_1443,-
7779,rutR,STM474_1442,-
7782,sdiA,STM474_0137,+-
7783,sdiA,STM474_0138,-
7784,sdiA,STM474_0139,-
7785,sdiA,STM474_1348,+
7790,sgrR,STM474_0113,-
7792,sgrR,STM474_2502,+
7794,slyA,STM474_0121,+
7807,slyA,STM474_3078,+
7808,slyA,STM474_3079,+
7809,slyA,STM474_3080,+
7811,slyA,STM474_3082,+
7817,soxR,STM474_0140,+
7818,soxR,STM474_0629,+-
7819,soxR,STM474_1476,+
7820,soxR,STM474_2782,+
7821,soxR,STM474_2783,+
7822,soxR,STM474_3485,+
7823,soxR,STM474_3489,+-
7824,soxR,STM474_4237,+
7825,soxR,STM474_4458,+
7828,soxR,STM474_4654,+
7829,soxS,STM474_0140,+
7830,soxS,STM474_0480,+
7831,soxS,STM474_0481,+
7832,soxS,STM474_0482,+
7835,soxS,STM474_0598,+
7836,soxS,STM474_0714,+-
7837,soxS,STM474_0715,+
7838,soxS,STM474_0805,+-
7841,soxS,STM474_0900,+
7842,soxS,STM474_0901,+
7843,soxS,STM474_0922,+
7844,soxS,STM474_1055,+
7845,soxS,STM474_1056,+
7846,soxS,STM474_1057,+
7847,soxS,STM474_1200,+
7852,soxS,STM474_1727,+
7853,soxS,STM474_1726,+
7854,soxS,STM474_1480,+
7855,soxS,STM474_1663,+
7857,soxS,STM474_1595,+
7861,soxS,STM474_1476,+
7862,soxS,STM474_1918,+
7863,soxS,STM474_1264,+
7864,soxS,STM474_2294,+
7866,soxS,STM474_2508,+-
7867,soxS,STM474_2782,+-
7868,soxS,STM474_2783,+-
7869,soxS,STM474_3192,+
7870,soxS,STM474_3340,+
7871,soxS,STM474_3341,+
7872,soxS,STM474_3342,+
7873,soxS,STM474_3485,+-
7874,soxS,STM474_3888,+
7875,soxS,STM474_3889,+
7877,soxS,STM474_4237,+
7878,soxS,STM474_4266,+
7879,soxS,STM474_4415,+
7880,soxS,STM474_4458,+-
7882,soxS,STM474_4792,+-
7885,spermidine,STM474_1764,+
7886,spermidine,STM474_1763,+
7887,spermidine,STM474_1762,+
7888,spermidine,STM474_1761,+
7889,spermidine,STM474_1760,+
7890,srlR,STM474_2970,-
7891,srlR,STM474_2971,-
7892,srlR,STM474_2972,-
7893,srlR,STM474_2973,-
7894,srlR,STM474_2974,-
7895,srlR,STM474_2975,-
7896,srlR,STM474_2976,-
7897,stpA,STM474_0121,-
7898,stpA,STM474_2935,-
7899,stpA,STM474_3208,-
7903,sutR,STM474_1617,+-
7904,sutR,STM474_1985,-
7905,sutR,STM474_1986,-
7906,sutR,STM474_1987,-
7907,sutR,STM474_3872,-
7909,tdcA,STM474_3395,+
7910,tdcA,STM474_3396,+
7911,tdcA,STM474_3397,+
7912,tdcA,STM474_3398,+
7913,tdcA,STM474_3399,+
7914,tdcA,STM474_3394,+
7916,tdcR,STM474_3395,+
7917,tdcR,STM474_3396,+
7918,tdcR,STM474_3397,+
7919,tdcR,STM474_3398,+
7920,tdcR,STM474_3399,+
7921,tdcR,STM474_3394,+
7922,thr-tRNA,STM474_0002,-
7923,thr-tRNA,STM474_0003,-
7924,thr-tRNA,STM474_0004,-
7925,torR,STM474_4001,-
7926,torR,STM474_4000,+
7927,torR,STM474_3999,+
7928,torR,STM474_3998,+
7930,torR,STM474_1574,+
7937,treR,STM474_4650,-
7939,trp-tRNA,STM474_1744,-
7940,trp-tRNA,STM474_1743,-
7941,trp-tRNA,STM474_1742,-
7942,trp-tRNA,STM474_1741,-
7943,trp-tRNA,STM474_1740,-
7944,trpR,STM474_0201,+-
7945,trpR,STM474_0202,+-
7946,trpR,STM474_0203,+-
7947,trpR,STM474_0405,-
7948,trpR,STM474_0406,-
7949,trpR,STM474_0407,-
7950,trpR,STM474_1744,-
7951,trpR,STM474_1743,-
7952,trpR,STM474_1742,-
7953,trpR,STM474_1741,-
7954,trpR,STM474_1740,-
7956,trpR,STM474_1351,-
7957,trpR,STM474_1964,+-
7958,trpR,STM474_3437,-
7959,trpR,STM474_4026,+-
7960,trpR,STM474_4789,-
7962,ttdR,STM474_3515,+
7963,ttdR,STM474_3514,+
7965,tyrR,STM474_0091,+
7966,tyrR,STM474_0158,-
7967,tyrR,STM474_0405,-
7968,tyrR,STM474_0406,-
7969,tyrR,STM474_0407,-
7970,tyrR,STM474_0785,-
7971,tyrR,STM474_1696,-
7972,tyrR,STM474_1969,+-
7973,tyrR,STM474_2782,-
7974,tyrR,STM474_2783,-
7975,tyrR,STM474_3437,+
7976,tyrR,STM474_4442,-
7977,uhpA,STM474_3961,+
7982,ulaR,STM474_4579,-
7983,ulaR,STM474_4580,-
7984,ulaR,STM474_4581,-
7985,ulaR,STM474_4582,-
7986,ulaR,STM474_4583,-
7987,ulaR,STM474_4584,-
7988,ulaR,STM474_4585,-
7990,uvrY,STM474_2955,+
7991,uvrY,STM474_3961,+
7997,uxuR,STM474_3285,-
7998,uxuR,STM474_3286,-
7999,uxuR,STM474_4708,-
8001,val-tRNA,STM474_3969,-
8002,val-tRNA,STM474_3970,-
8003,val-tRNA,STM474_4080,-
8004,val-tRNA,STM474_4081,-
8005,val-tRNA,STM474_4082,-
8006,val-tRNA,STM474_4083,-
8010,xapR,STM474_2523,+
8011,xapR,STM474_2524,+
8012,xylR,STM474_0107,-
8013,xylR,STM474_3832,+
8014,xylR,STM474_3833,+
8018,xylR,STM474_3834,+
8019,yafC,STM474_0267,?
8020,yafC,STM474_0847,?
8021,yafC,STM474_1844,?
8022,yafC,STM474_3090,?
8023,yafC,STM474_3332,?
8025,ybaO,STM474_0480,?
8026,ybaO,STM474_3393,?
8027,ybaO,STM474_3392,?
8028,ybaQ,STM474_0080,?
8029,ybaQ,STM474_0128,?
8032,ybaQ,STM474_0465,?
8033,ybaQ,STM474_0512,?
8035,ybaQ,STM474_0548,?
8036,ybaQ,STM474_0721,?
8037,ybaQ,STM474_1066,?
8038,ybaQ,STM474_1118,?
8039,ybaQ,STM474_1228,?
8041,ybaQ,STM474_1465,?
8042,ybaQ,STM474_1960,?
8043,ybaQ,STM474_2257,?
8045,ybaQ,STM474_2525,?
8046,ybaQ,STM474_2538,?
8047,ybaQ,STM474_2754,?
8048,ybaQ,STM474_2998,?
8050,ybaQ,STM474_3198,?
8051,ybaQ,STM474_3298,?
8052,ybaQ,STM474_3355,?
8053,ybaQ,STM474_3366,?
8055,ybaQ,STM474_3525,?
8056,ybaQ,STM474_3648,?
8059,ybaQ,STM474_4020,?
8060,ybaQ,STM474_4555,?
8061,ybaQ,STM474_4763,?
8062,ybaQ,STM474_4533,?
8064,ybiH,STM474_0013,?
8065,ybiH,STM474_0074,?
8066,ybiH,STM474_0233,?
8068,ybiH,STM474_0638,?
8069,ybiH,STM474_0664,?
8070,ybiH,STM474_0845,?
8071,ybiH,STM474_0861,?
8072,ybiH,STM474_4003,?
8073,ybiH,STM474_1698,?
8074,ybiH,STM474_1535,?
8077,ybiH,STM474_2394,?
8078,ybiH,STM474_2411,?
8079,ybiH,STM474_2490,?
8080,ybiH,STM474_2643,?
8081,ybiH,STM474_2947,?
8082,ybiH,STM474_3095,?
8083,ybiH,STM474_3200,?
8084,ybiH,STM474_4061,?
8085,ybiH,STM474_4148,?
8087,ybiH,STM474_4737,?
8088,ydcI,STM474_0042,?
8089,ydcI,STM474_0395,?
8090,ydcI,STM474_0398,?
8091,ydcI,STM474_0494,?
8092,ydcI,STM474_0753,?
8093,ydcI,STM474_0755,?
8094,ydcI,STM474_3317,?
8095,ydcI,STM474_1112,?
8097,ydcI,STM474_1459,?
8098,ydcI,STM474_1860,?
8099,ydcI,STM474_1907,?
8100,ydcI,STM474_2360,?
8101,ydcI,STM474_2974,?
8102,ydcI,STM474_3555,?
8103,ydcI,STM474_3864,?
8104,ydcI,STM474_3912,?
8105,ydcI,STM474_4479,?
8107,yddM,STM474_0668,?
8110,yddM,STM474_1824,?
8111,yddM,STM474_3278,?
8113,yddM,STM474_2367,?
8114,yddM,STM474_2928,?
8115,yddM,STM474_2956,?
8116,yddM,STM474_3144,?
8117,yddM,STM474_3187,?
8118,yddM,STM474_3741,?
8119,yddM,STM474_4299,?
8120,yddM,STM474_4604,?
8121,yddM,STM474_4608,?
8122,yddM,STM474_4650,?
8123,yddM,STM474_4737,?
8125,ydeO,STM474_1806,+
8126,ydeO,STM474_1807,+
8127,ydeO,STM474_1808,+
8128,ydeO,STM474_1809,+
8129,ydeO,STM474_1810,+
8130,ydeO,STM474_1811,+
8131,ydeO,STM474_1812,+
8132,ydeO,STM474_1813,+
8148,yeiE,STM474_0108,?
8149,yeiE,STM474_0117,?
8150,yeiE,STM474_0122,?
8152,yeiE,STM474_0432,?
8153,yeiE,STM474_0504,?
8154,yeiE,STM474_0507,?
8155,yeiE,STM474_0510,?
8156,yeiE,STM474_0543,?
8157,yeiE,STM474_0568,?
8158,yeiE,STM474_2333,?
8159,yeiE,STM474_0626,?
8160,yeiE,STM474_0648,?
8161,yeiE,STM474_0661,?
8162,yeiE,STM474_0722,?
8163,yeiE,STM474_3317,?
8164,yeiE,STM474_0848,?
8165,yeiE,STM474_0892,?
8166,yeiE,STM474_0932,?
8167,yeiE,STM474_0942,?
8168,yeiE,STM474_0945,?
8169,yeiE,STM474_0959,?
8170,yeiE,STM474_0963,?
8171,yeiE,STM474_0970,?
8173,yeiE,STM474_0024,?
8174,yeiE,STM474_3998,?
8175,yeiE,STM474_1116,?
8176,yeiE,STM474_1118,?
8177,yeiE,STM474_1119,?
8178,yeiE,STM474_1150,?
8179,yeiE,STM474_1151,?
8180,yeiE,STM474_1203,?
8181,yeiE,STM474_1217,?
8182,yeiE,STM474_1220,?
8183,yeiE,STM474_1222,?
8184,yeiE,STM474_1820,?
8185,yeiE,STM474_1664,?
8188,yeiE,STM474_1447,?
8189,yeiE,STM474_1369,?
8190,yeiE,STM474_1355,?
8191,yeiE,STM474_1351,?
8192,yeiE,STM474_1339,?
8193,yeiE,STM474_1316,?
8194,yeiE,STM474_1303,?
8196,yeiE,STM474_0342,?
8197,yeiE,STM474_1253,?
8199,yeiE,STM474_2152,?
8201,yeiE,STM474_2283,?
8202,yeiE,STM474_2290,?
8203,yeiE,STM474_2292,?
8204,yeiE,STM474_2363,?
8205,yeiE,STM474_2436,?
8207,yeiE,STM474_2620,?
8208,yeiE,STM474_2621,?
8209,yeiE,STM474_2634,?
8211,yeiE,STM474_3090,?
8213,yeiE,STM474_3213,?
8214,yeiE,STM474_3364,?
8216,yeiE,STM474_3393,?
8220,yeiE,STM474_3509,?
8221,yeiE,STM474_3584,?
8223,yeiE,STM474_3667,?
8225,yeiE,STM474_3832,?
8226,yeiE,STM474_3879,?
8227,yeiE,STM474_3922,?
8228,yeiE,STM474_3961,?
8229,yeiE,STM474_3969,?
8230,yeiE,STM474_4026,?
8231,yeiE,STM474_4027,?
8232,yeiE,STM474_4047,?
8233,yeiE,STM474_4061,?
8234,yeiE,STM474_4164,?
8237,yeiE,STM474_4225,?
8238,yeiE,STM474_4238,?
8240,yeiE,STM474_4355,?
8241,yeiE,STM474_4427,?
8242,yeiE,STM474_4481,?
8243,yeiE,STM474_4499,?
8244,yeiE,STM474_4500,?
8246,yeiE,STM474_4675,?
8251,yhaJ,STM474_1157,+
8252,yheO,STM474_0654,?
8253,yheO,STM474_1659,?
8254,yheO,STM474_1658,?
8255,yheO,STM474_1622,?
8256,yheO,STM474_1621,?
8257,yheO,STM474_2433,?
8258,yheO,STM474_2434,?
8259,yheO,STM474_2435,?
8261,yiaJ,STM474_3839,-
8262,yiaJ,STM474_3840,-
8263,yiaJ,STM474_3841,-
8264,yiaJ,STM474_3843,-
8265,yiaJ,STM474_3844,-
8266,yiaJ,STM474_3845,-
8267,yiaJ,STM474_3846,-
8268,yiaJ,STM474_3847,-
8269,yiaJ,STM474_3848,-
8270,yiaJ,STM474_3849,-
8271,yieP,STM474_0188,?
8272,yieP,STM474_0212,?
8276,yieP,STM474_1144,?
8277,yieP,STM474_1800,?
8278,yieP,STM474_1767,?
8279,yieP,STM474_1327,?
8281,yieP,STM474_2001,?
8282,yieP,STM474_2228,?
8283,yieP,STM474_2263,?
8284,yieP,STM474_2270,?
8285,yieP,STM474_2281,?
8286,yieP,STM474_2531,?
8288,yieP,STM474_3115,?
8289,yieP,STM474_3488,?
8290,yieP,STM474_3692,?
8291,yieP,STM474_3693,?
8294,yieP,STM474_4356,?
8295,yjjQ,STM474_0832,-
8299,yjjQ,STM474_2364,-
8300,yjjQ,STM474_2784,-
8301,yjjQ,STM474_2785,-
8305,ypdB,STM474_2679,+
8306,yqhC,STM474_3315,+
8307,yqhC,STM474_3316,+
8308,yqjI,STM474_3368,-
8309,yqjI,STM474_3369,-
8310,zntR,STM474_3743,+
8311,zraR,STM474_4358,+
8312,zraR,STM474_4359,+
8313,zraR,STM474_4360,+
8314,zur,STM474_0489,-
8315,zur,STM474_1923,-
8316,zur,STM474_1924,-
8317,zur,STM474_1925,-
8318,zur,STM474_1264,-
8319,zur,STM474_0490,-
8320,csqR,STM474_4200,-
8321,csqR,STM474_4199,-
8322,csqR,STM474_4198,-
8323,csqR,STM474_4201,-
8324,csqR,STM474_4202,-
