,regulator,gene_id,effect
7289,rpoH,STMMW_44211,+
7290,rpoH,STMMW_44221,+
7291,rpoH,STMMW_11411,+
7292,rpoH,STMMW_11421,+
7297,rpoH,STMMW_45251,+
7298,rpoH,STMMW_45301,+
7299,rpoH,STMMW_45311,+
7300,rpoH,STMMW_45321,+
7303,rpoN,STMMW_00811,+
7307,rpoN,STMMW_04381,+
7308,rpoN,STMMW_04391,+
7309,rpoN,STMMW_04401,+
7310,rpoN,STMMW_04411,+
7311,rpoN,STMMW_05331,+
7312,rpoN,STMMW_05341,+
7313,rpoN,STMMW_05571,+
7314,rpoN,STMMW_07271,+
7315,rpoN,STMMW_07281,+
7316,rpoN,STMMW_07291,+
7317,rpoN,STMMW_07301,+
7318,rpoN,STMMW_08791,+
7319,rpoN,STMMW_08801,+
7320,rpoN,STMMW_08811,+
7321,rpoN,STMMW_09281,+
7322,rpoN,STMMW_09291,+
7323,rpoN,STMMW_09301,+
7324,rpoN,STMMW_09311,+
7326,rpoN,STMMW_11081,+
7334,rpoN,STMMW_16851,+
7335,rpoN,STMMW_16841,+
7336,rpoN,STMMW_16831,+
7337,rpoN,STMMW_16821,+
7338,rpoN,STMMW_16811,+
7344,rpoN,STMMW_15941,+
7345,rpoN,STMMW_13141,+
7346,rpoN,STMMW_13131,+
7347,rpoN,STMMW_13121,+
7348,rpoN,STMMW_13111,+
7349,rpoN,STMMW_13101,+
7350,rpoN,STMMW_12911,+
7351,rpoN,STMMW_12901,+
7354,rpoN,STMMW_07501,+
7355,rpoN,STMMW_22541,+
7360,rpoN,STMMW_23731,+
7361,rpoN,STMMW_23741,+
7362,rpoN,STMMW_23751,+
7363,rpoN,STMMW_23761,+
7364,rpoN,STMMW_23771,+
7365,rpoN,STMMW_25001,+
7378,rpoN,STMMW_26571,+
7379,rpoN,STMMW_26581,+
7380,rpoN,STMMW_26591,+
7381,rpoN,STMMW_26601,+
7382,rpoN,STMMW_28021,+
7383,rpoN,STMMW_28031,+
7384,rpoN,STMMW_28041,+
7385,rpoN,STMMW_28051,+
7386,rpoN,STMMW_28071,+
7387,rpoN,STMMW_28081,+
7388,rpoN,STMMW_28091,+
7389,rpoN,STMMW_28101,+
7390,rpoN,STMMW_28111,+
7391,rpoN,STMMW_28121,+
7392,rpoN,STMMW_28131,+
7393,rpoN,STMMW_28141,+
7394,rpoN,STMMW_28151,+
7395,rpoN,STMMW_28161,+
7396,rpoN,STMMW_28171,+
7397,rpoN,STMMW_28181,+
7398,rpoN,STMMW_28191,+
7399,rpoN,STMMW_28201,+
7400,rpoN,STMMW_28211,+
7401,rpoN,STMMW_29191,+
7407,rpoN,STMMW_32191,+
7414,rpoN,STMMW_35091,+
7415,rpoN,STMMW_35111,+
7416,rpoN,STMMW_35571,+
7422,rpoN,STMMW_35731,+
7423,rpoN,STMMW_35961,+
7424,rpoN,STMMW_37891,+
7425,rpoN,STMMW_37981,+
7426,rpoN,STMMW_39371,+
7427,rpoN,STMMW_39691,+
7428,rpoN,STMMW_39701,+
7429,rpoN,STMMW_39711,+
7430,rpoN,STMMW_40101,+
7431,rpoN,STMMW_41251,+
7432,rpoN,STMMW_41261,+
7433,rpoN,STMMW_41271,+
7434,rpoN,STMMW_41941,+
7435,rpoN,STMMW_42241,+
7436,rpoN,STMMW_42361,+
7437,rpoN,STMMW_35081,+
7438,rpoS,STMMW_00401,+
7439,rpoS,STMMW_00411,+
7440,rpoS,STMMW_01111,+
7442,rpoS,STMMW_01371,+
7443,rpoS,STMMW_01381,+
7444,rpoS,STMMW_01391,+
7445,rpoS,STMMW_01571,+
7446,rpoS,STMMW_01581,+
7447,rpoS,STMMW_01591,+
7448,rpoS,STMMW_01601,+
7450,rpoS,STMMW_04091,+
7451,rpoS,STMMW_01891,+
7452,rpoS,STMMW_01901,+
7453,rpoS,STMMW_02111,+
7454,rpoS,STMMW_02121,+
7455,rpoS,STMMW_02131,+
7456,rpoS,STMMW_02401,+
7457,rpoS,STMMW_02541,+
7458,rpoS,STMMW_03241,+
7461,rpoS,STMMW_36431,+
7465,rpoS,STMMW_04551,+
7466,rpoS,STMMW_05171,+
7469,rpoS,STMMW_07661,+
7470,rpoS,STMMW_07931,+
7471,rpoS,STMMW_07941,+
7472,rpoS,STMMW_07951,+
7473,rpoS,STMMW_07961,+
7474,rpoS,STMMW_08241,+
7475,rpoS,STMMW_08251,+
7476,rpoS,STMMW_08261,+
7477,rpoS,STMMW_08271,+
7478,rpoS,STMMW_08281,+
7479,rpoS,STMMW_08761,+
7480,rpoS,STMMW_08821,+
7481,rpoS,STMMW_09381,+
7482,rpoS,STMMW_09391,+
7483,rpoS,STMMW_09401,+
7484,rpoS,STMMW_09411,+
7485,rpoS,STMMW_09421,+
7486,rpoS,STMMW_09481,+
7487,rpoS,STMMW_09931,+
7489,rpoS,STMMW_10761,+
7490,rpoS,STMMW_10771,+
7491,rpoS,STMMW_10781,+
7492,rpoS,STMMW_17781,+
7493,rpoS,STMMW_17791,+
7494,rpoS,STMMW_17801,+
7495,rpoS,STMMW_17811,+
7496,rpoS,STMMW_17821,+
7497,rpoS,STMMW_17831,+
7498,rpoS,STMMW_17841,+
7499,rpoS,STMMW_17851,+
7501,rpoS,STMMW_11211,+
7502,rpoS,STMMW_11221,+
7503,rpoS,STMMW_11281,+
7504,rpoS,STMMW_11291,+
7505,rpoS,STMMW_11471,+
7506,rpoS,STMMW_11481,+
7507,rpoS,STMMW_11491,+
7508,rpoS,STMMW_11501,+
7509,rpoS,STMMW_11511,+
7510,rpoS,STMMW_11521,+
7511,rpoS,STMMW_11531,+
7512,rpoS,STMMW_11611,+
7517,rpoS,STMMW_17881,+
7522,rpoS,STMMW_17491,+
7523,rpoS,STMMW_17481,+
7524,rpoS,STMMW_17441,+
7525,rpoS,STMMW_17251,+
7526,rpoS,STMMW_17241,+
7528,rpoS,STMMW_17121,+
7529,rpoS,STMMW_17101,+
7530,rpoS,STMMW_17071,+
7532,rpoS,STMMW_17001,+
7533,rpoS,STMMW_16991,+
7539,rpoS,STMMW_30881,+
7541,rpoS,STMMW_14741,+
7542,rpoS,STMMW_16461,+
7548,rpoS,STMMW_15921,+
7549,rpoS,STMMW_15791,+
7550,rpoS,STMMW_15711,+
7551,rpoS,STMMW_15661,+
7552,rpoS,STMMW_15601,+
7553,rpoS,STMMW_15581,+
7559,rpoS,STMMW_15941,+
7562,rpoS,STMMW_40391,+
7563,rpoS,STMMW_40401,+
7564,rpoS,STMMW_40411,+
7565,rpoS,STMMW_40421,+
7566,rpoS,STMMW_40431,+
7567,rpoS,STMMW_40441,+
7569,rpoS,STMMW_14991,+
7570,rpoS,STMMW_14981,+
7572,rpoS,STMMW_14961,+
7573,rpoS,STMMW_14951,+
7575,rpoS,STMMW_14701,+
7576,rpoS,STMMW_14431,+
7577,rpoS,STMMW_14301,+
7579,rpoS,STMMW_20931,+
7580,rpoS,STMMW_20941,+
7584,rpoS,STMMW_13831,+
7585,rpoS,STMMW_13461,+
7586,rpoS,STMMW_13331,+
7587,rpoS,STMMW_13251,+
7588,rpoS,STMMW_13181,+
7589,rpoS,STMMW_13141,+
7590,rpoS,STMMW_13131,+
7591,rpoS,STMMW_13121,+
7592,rpoS,STMMW_13111,+
7593,rpoS,STMMW_13101,+
7594,rpoS,STMMW_13091,+
7595,rpoS,STMMW_12971,+
7596,rpoS,STMMW_18691,+
7597,rpoS,STMMW_18721,+
7598,rpoS,STMMW_19111,+
7599,rpoS,STMMW_19121,+
7604,rpoS,STMMW_21581,+
7605,rpoS,STMMW_21591,+
7606,rpoS,STMMW_21601,+
7607,rpoS,STMMW_21611,+
7608,rpoS,STMMW_21621,+
7609,rpoS,STMMW_21631,+
7610,rpoS,STMMW_21721,+
7611,rpoS,STMMW_21921,+
7612,rpoS,STMMW_21941,+
7613,rpoS,STMMW_21951,+
7614,rpoS,STMMW_21961,+
7615,rpoS,STMMW_21971,+
7616,rpoS,STMMW_22201,+
7617,rpoS,STMMW_22211,+
7618,rpoS,STMMW_22221,+
7623,rpoS,STMMW_24131,+
7626,rpoS,STMMW_24271,+
7627,rpoS,STMMW_24391,+
7628,rpoS,STMMW_24411,+
7629,rpoS,STMMW_24521,+
7631,rpoS,STMMW_25871,+
7632,rpoS,STMMW_25861,+
7635,rpoS,STMMW_24921,+
7636,rpoS,STMMW_24931,+
7637,rpoS,STMMW_25181,+
7638,rpoS,STMMW_25191,+
7639,rpoS,STMMW_25701,+
7640,rpoS,STMMW_25731,+
7641,rpoS,STMMW_26571,+
7642,rpoS,STMMW_26581,+
7643,rpoS,STMMW_26591,+
7644,rpoS,STMMW_26601,+
7645,rpoS,STMMW_27561,+
7646,rpoS,STMMW_27571,+
7647,rpoS,STMMW_27581,+
7648,rpoS,STMMW_27591,+
7649,rpoS,STMMW_27601,+
7650,rpoS,STMMW_27621,+
7651,rpoS,STMMW_27761,+
7652,rpoS,STMMW_27771,+
7653,rpoS,STMMW_27781,+
7654,rpoS,STMMW_27841,+
7655,rpoS,STMMW_27881,+
7656,rpoS,STMMW_28721,+
7657,rpoS,STMMW_29151,+
7658,rpoS,STMMW_30211,+
7659,rpoS,STMMW_30261,+
7660,rpoS,STMMW_30291,+
7661,rpoS,STMMW_30301,+
7662,rpoS,STMMW_30311,+
7663,rpoS,STMMW_30391,+
7664,rpoS,STMMW_30751,+
7665,rpoS,STMMW_31251,+
7666,rpoS,STMMW_31461,+
7667,rpoS,STMMW_31471,+
7668,rpoS,STMMW_31481,+
7675,rpoS,STMMW_31581,+
7676,rpoS,STMMW_32191,+
7677,rpoS,STMMW_34601,+
7678,rpoS,STMMW_34611,+
7679,rpoS,STMMW_34621,+
7680,rpoS,STMMW_34791,+
7681,rpoS,STMMW_34801,+
7682,rpoS,STMMW_34811,+
7683,rpoS,STMMW_34821,+
7684,rpoS,STMMW_35231,+
7685,rpoS,STMMW_35241,+
7686,rpoS,STMMW_35251,+
7687,rpoS,STMMW_35571,+
7689,rpoS,STMMW_35791,+
7690,rpoS,STMMW_35861,+
7692,rpoS,STMMW_15571,+
7700,rpoS,STMMW_35921,+
7701,rpoS,STMMW_35991,+
7702,rpoS,STMMW_36381,+
7703,rpoS,STMMW_36681,+
7704,rpoS,STMMW_36921,+
7705,rpoS,STMMW_36931,+
7706,rpoS,STMMW_36941,+
7707,rpoS,STMMW_38201,+
7708,rpoS,STMMW_38211,+
7709,rpoS,STMMW_38221,+
7710,rpoS,STMMW_38381,+
7711,rpoS,STMMW_38391,+
7712,rpoS,STMMW_38401,+
7713,rpoS,STMMW_38411,+
7714,rpoS,STMMW_38421,+
7715,rpoS,STMMW_38571,+
7716,rpoS,STMMW_38581,+
7717,rpoS,STMMW_38621,+
7718,rpoS,STMMW_38631,+
7719,rpoS,STMMW_38831,+
7720,rpoS,STMMW_39631,+
7721,rpoS,STMMW_40131,+
7722,rpoS,STMMW_40141,+
7723,rpoS,STMMW_40231,+
7724,rpoS,STMMW_40241,+
7725,rpoS,STMMW_40271,+
7726,rpoS,STMMW_40461,+
7727,rpoS,STMMW_40541,+
7728,rpoS,STMMW_40891,+
7729,rpoS,STMMW_41181,+
7730,rpoS,STMMW_41701,+
7731,rpoS,STMMW_42151,+
7732,rpoS,STMMW_42241,+
7733,rpoS,STMMW_42251,+
7734,rpoS,STMMW_42261,+
7735,rpoS,STMMW_42411,+
7736,rpoS,STMMW_42871,+
7737,rpoS,STMMW_42881,+
7738,rpoS,STMMW_42891,+
7739,rpoS,STMMW_42901,+
7740,rpoS,STMMW_42911,+
7742,rpoS,STMMW_43231,+
7744,rpoS,STMMW_43601,+
7746,rpoS,STMMW_44781,+
7747,rpoS,STMMW_45041,+
7748,rpoS,STMMW_42841,+
7750,rpoS,STMMW_38731,+
7754,rstA,STMMW_11471,-
7755,rstA,STMMW_11481,-
7756,rstA,STMMW_11491,-
7757,rstA,STMMW_11501,-
7758,rstA,STMMW_17561,+
7759,rstA,STMMW_17551,+
7760,rstA,STMMW_17541,+
7761,rstA,STMMW_17531,+
7763,rtcR,STMMW_35091,+
7764,rtcR,STMMW_35081,+
7765,rutR,STMMW_00681,+
7766,rutR,STMMW_00691,+
7767,rutR,STMMW_06591,-
7769,rutR,STMMW_11081,-
7775,rutR,STMMW_11311,-
7776,rutR,STMMW_16991,-
7777,rutR,STMMW_14401,-
7778,rutR,STMMW_14391,-
7779,rutR,STMMW_14381,-
7782,sdiA,STMMW_01371,+-
7783,sdiA,STMMW_01381,-
7784,sdiA,STMMW_01391,-
7785,sdiA,STMMW_13511,+
7790,sgrR,STMMW_01151,-
7792,sgrR,STMMW_24251,+
7794,slyA,STMMW_01211,+
7807,slyA,STMMW_29001,+
7808,slyA,STMMW_29011,+
7809,slyA,STMMW_29021,+
7811,slyA,STMMW_29041,+
7817,soxR,STMMW_01401,+
7818,soxR,STMMW_06741,+-
7819,soxR,STMMW_14701,+
7820,soxR,STMMW_26831,+
7821,soxR,STMMW_26841,+
7822,soxR,STMMW_33241,+
7823,soxR,STMMW_33281,+-
7824,soxR,STMMW_40201,+
7825,soxR,STMMW_42141,+
7828,soxR,STMMW_44011,+
7829,soxS,STMMW_01401,+
7830,soxS,STMMW_05301,+
7831,soxS,STMMW_05311,+
7832,soxS,STMMW_05321,+
7835,soxS,STMMW_06431,+
7836,soxS,STMMW_07511,+-
7837,soxS,STMMW_07521,+
7839,soxS,STMMW_09241,+
7840,soxS,STMMW_09251,+
7841,soxS,STMMW_09261,+
7842,soxS,STMMW_09271,+
7843,soxS,STMMW_09481,+
7844,soxS,STMMW_10761,+
7845,soxS,STMMW_10771,+
7846,soxS,STMMW_10781,+
7847,soxS,STMMW_12121,+
7852,soxS,STMMW_17071,+
7853,soxS,STMMW_17061,+
7854,soxS,STMMW_14741,+
7855,soxS,STMMW_16461,+
7857,soxS,STMMW_15771,+
7861,soxS,STMMW_14701,+
7862,soxS,STMMW_18671,+
7863,soxS,STMMW_12691,+
7864,soxS,STMMW_22351,+
7866,soxS,STMMW_24311,+-
7867,soxS,STMMW_26831,+-
7868,soxS,STMMW_26841,+-
7869,soxS,STMMW_30051,+
7870,soxS,STMMW_31461,+
7871,soxS,STMMW_31471,+
7872,soxS,STMMW_31481,+
7873,soxS,STMMW_33241,+-
7874,soxS,STMMW_37041,+
7875,soxS,STMMW_37051,+
7876,soxS,STMMW_37651,+
7877,soxS,STMMW_40201,+
7878,soxS,STMMW_40491,+
7879,soxS,STMMW_41701,+
7880,soxS,STMMW_42141,+-
7882,soxS,STMMW_45291,+-
7885,spermidine,STMMW_17411,+
7886,spermidine,STMMW_17401,+
7887,spermidine,STMMW_17391,+
7888,spermidine,STMMW_17381,+
7889,spermidine,STMMW_17371,+
7890,srlR,STMMW_27941,-
7891,srlR,STMMW_27951,-
7892,srlR,STMMW_27961,-
7893,srlR,STMMW_27971,-
7894,srlR,STMMW_27981,-
7895,srlR,STMMW_27991,-
7896,srlR,STMMW_28001,-
7897,stpA,STMMW_01211,-
7898,stpA,STMMW_27661,-
7899,stpA,STMMW_30211,-
7903,sutR,STMMW_16001,+-
7904,sutR,STMMW_19331,-
7905,sutR,STMMW_19341,-
7906,sutR,STMMW_19351,-
7907,sutR,STMMW_36871,-
7909,tdcA,STMMW_32411,+
7910,tdcA,STMMW_32421,+
7911,tdcA,STMMW_32431,+
7912,tdcA,STMMW_32441,+
7913,tdcA,STMMW_32451,+
7914,tdcA,STMMW_32401,+
7916,tdcR,STMMW_32411,+
7917,tdcR,STMMW_32421,+
7918,tdcR,STMMW_32431,+
7919,tdcR,STMMW_32441,+
7920,tdcR,STMMW_32451,+
7921,tdcR,STMMW_32401,+
7922,thr-tRNA,STMMW_00011,-
7923,thr-tRNA,STMMW_00021,-
7924,thr-tRNA,STMMW_00031,-
7925,torR,STMMW_38081,-
7926,torR,STMMW_38071,+
7927,torR,STMMW_38061,+
7928,torR,STMMW_38051,+
7930,torR,STMMW_15571,+
7937,treR,STMMW_43981,-
7939,trp-tRNA,STMMW_17221,-
7940,trp-tRNA,STMMW_17211,-
7941,trp-tRNA,STMMW_17201,-
7942,trp-tRNA,STMMW_17191,-
7943,trp-tRNA,STMMW_17181,-
7944,trpR,STMMW_01981,+-
7945,trpR,STMMW_01991,+-
7946,trpR,STMMW_02001,+-
7947,trpR,STMMW_04581,-
7948,trpR,STMMW_04591,-
7949,trpR,STMMW_04601,-
7950,trpR,STMMW_17221,-
7951,trpR,STMMW_17211,-
7952,trpR,STMMW_17201,-
7953,trpR,STMMW_17191,-
7954,trpR,STMMW_17181,-
7956,trpR,STMMW_13541,-
7957,trpR,STMMW_19141,+-
7958,trpR,STMMW_32791,-
7959,trpR,STMMW_38321,+-
7960,trpR,STMMW_45261,-
7963,ttdR,STMMW_33521,+
7965,tyrR,STMMW_00921,+
7966,tyrR,STMMW_01561,-
7967,tyrR,STMMW_04581,-
7968,tyrR,STMMW_04591,-
7969,tyrR,STMMW_04601,-
7970,tyrR,STMMW_08121,-
7971,tyrR,STMMW_16781,-
7972,tyrR,STMMW_19191,+-
7973,tyrR,STMMW_26831,-
7974,tyrR,STMMW_26841,-
7975,tyrR,STMMW_32791,+
7976,tyrR,STMMW_41981,-
7977,uhpA,STMMW_37761,+
7982,ulaR,STMMW_43261,-
7983,ulaR,STMMW_43271,-
7984,ulaR,STMMW_43281,-
7985,ulaR,STMMW_43291,-
7986,ulaR,STMMW_43301,-
7987,ulaR,STMMW_43311,-
7988,ulaR,STMMW_43321,-
7990,uvrY,STMMW_27841,+
7991,uvrY,STMMW_37761,+
7997,uxuR,STMMW_30951,-
7998,uxuR,STMMW_30961,-
7999,uxuR,STMMW_44531,-
8001,val-tRNA,STMMW_37841,-
8002,val-tRNA,STMMW_37851,-
8003,val-tRNA,STMMW_38771,-
8004,val-tRNA,STMMW_38781,-
8005,val-tRNA,STMMW_38791,-
8006,val-tRNA,STMMW_38801,-
8010,xapR,STMMW_24391,+
8011,xapR,STMMW_24411,+
8012,xylR,STMMW_01101,-
8013,xylR,STMMW_36481,+
8014,xylR,STMMW_36491,+
8018,xylR,STMMW_36501,+
8019,yafC,STMMW_02551,?
8020,yafC,STMMW_08731,?
8021,yafC,STMMW_18141,?
8022,yafC,STMMW_29111,?
8023,yafC,STMMW_31391,?
8025,ybaO,STMMW_05301,?
8026,ybaO,STMMW_32391,?
8027,ybaO,STMMW_32381,?
8028,ybaQ,STMMW_00781,?
8029,ybaQ,STMMW_01281,?
8032,ybaQ,STMMW_05151,?
8033,ybaQ,STMMW_05611,?
8035,ybaQ,STMMW_05951,?
8036,ybaQ,STMMW_07581,?
8037,ybaQ,STMMW_10871,?
8038,ybaQ,STMMW_11331,?
8039,ybaQ,STMMW_12401,?
8041,ybaQ,STMMW_14611,?
8042,ybaQ,STMMW_19111,?
8043,ybaQ,STMMW_22001,?
8045,ybaQ,STMMW_24421,?
8046,ybaQ,STMMW_24541,?
8047,ybaQ,STMMW_26611,?
8048,ybaQ,STMMW_28211,?
8050,ybaQ,STMMW_30111,?
8051,ybaQ,STMMW_31081,?
8052,ybaQ,STMMW_31621,?
8053,ybaQ,STMMW_31731,?
8055,ybaQ,STMMW_33631,?
8056,ybaQ,STMMW_34711,?
8059,ybaQ,STMMW_38271,?
8060,ybaQ,STMMW_43031,?
8061,ybaQ,STMMW_45021,?
8062,ybaQ,STMMW_42841,?
8064,ybiH,STMMW_00111,?
8065,ybiH,STMMW_00731,?
8066,ybiH,STMMW_02301,?
8068,ybiH,STMMW_06821,?
8069,ybiH,STMMW_07081,?
8070,ybiH,STMMW_08711,?
8071,ybiH,STMMW_08871,?
8072,ybiH,STMMW_38101,?
8073,ybiH,STMMW_16801,?
8074,ybiH,STMMW_15241,?
8077,ybiH,STMMW_23221,?
8078,ybiH,STMMW_23381,?
8079,ybiH,STMMW_24131,?
8080,ybiH,STMMW_25561,?
8081,ybiH,STMMW_27761,?
8082,ybiH,STMMW_29141,?
8083,ybiH,STMMW_30131,?
8084,ybiH,STMMW_38661,?
8085,ybiH,STMMW_39401,?
8087,ybiH,STMMW_44791,?
8088,ydcI,STMMW_00401,?
8089,ydcI,STMMW_04501,?
8090,ydcI,STMMW_04531,?
8091,ydcI,STMMW_05441,?
8092,ydcI,STMMW_07871,?
8093,ydcI,STMMW_07891,?
8094,ydcI,STMMW_31261,?
8095,ydcI,STMMW_11291,?
8097,ydcI,STMMW_14551,?
8099,ydcI,STMMW_18561,?
8100,ydcI,STMMW_22881,?
8101,ydcI,STMMW_27981,?
8102,ydcI,STMMW_33911,?
8103,ydcI,STMMW_36801,?
8104,ydcI,STMMW_37271,?
8105,ydcI,STMMW_42341,?
8107,yddM,STMMW_07121,?
8110,yddM,STMMW_17951,?
8111,yddM,STMMW_30891,?
8113,yddM,STMMW_22951,?
8114,yddM,STMMW_27601,?
8115,yddM,STMMW_27851,?
8116,yddM,STMMW_29591,?
8117,yddM,STMMW_30001,?
8118,yddM,STMMW_35631,?
8119,yddM,STMMW_40801,?
8120,yddM,STMMW_43511,?
8121,yddM,STMMW_43551,?
8122,yddM,STMMW_43981,?
8123,yddM,STMMW_44791,?
8125,ydeO,STMMW_17781,+
8126,ydeO,STMMW_17791,+
8127,ydeO,STMMW_17801,+
8128,ydeO,STMMW_17811,+
8129,ydeO,STMMW_17821,+
8130,ydeO,STMMW_17831,+
8131,ydeO,STMMW_17841,+
8132,ydeO,STMMW_17851,+
8148,yeiE,STMMW_01111,?
8149,yeiE,STMMW_01171,?
8150,yeiE,STMMW_01221,?
8152,yeiE,STMMW_04831,?
8153,yeiE,STMMW_05541,?
8154,yeiE,STMMW_05571,?
8155,yeiE,STMMW_05591,?
8157,yeiE,STMMW_06151,?
8158,yeiE,STMMW_22691,?
8159,yeiE,STMMW_06711,?
8160,yeiE,STMMW_06921,?
8161,yeiE,STMMW_07051,?
8162,yeiE,STMMW_07591,?
8163,yeiE,STMMW_31261,?
8164,yeiE,STMMW_08741,?
8165,yeiE,STMMW_09171,?
8166,yeiE,STMMW_09581,?
8167,yeiE,STMMW_09671,?
8168,yeiE,STMMW_09701,?
8169,yeiE,STMMW_09841,?
8170,yeiE,STMMW_09881,?
8171,yeiE,STMMW_09951,?
8173,yeiE,STMMW_00221,?
8174,yeiE,STMMW_38051,?
8175,yeiE,STMMW_11311,?
8176,yeiE,STMMW_11331,?
8177,yeiE,STMMW_11341,?
8178,yeiE,STMMW_11631,?
8179,yeiE,STMMW_11641,?
8180,yeiE,STMMW_12151,?
8181,yeiE,STMMW_12291,?
8182,yeiE,STMMW_12321,?
8183,yeiE,STMMW_12341,?
8184,yeiE,STMMW_17911,?
8185,yeiE,STMMW_16471,?
8188,yeiE,STMMW_14431,?
8189,yeiE,STMMW_13711,?
8190,yeiE,STMMW_13571,?
8191,yeiE,STMMW_13541,?
8192,yeiE,STMMW_13421,?
8193,yeiE,STMMW_13181,?
8194,yeiE,STMMW_13061,?
8196,yeiE,STMMW_03971,?
8197,yeiE,STMMW_12601,?
8199,yeiE,STMMW_20981,?
8201,yeiE,STMMW_22261,?
8202,yeiE,STMMW_22331,?
8203,yeiE,STMMW_22341,?
8204,yeiE,STMMW_22911,?
8205,yeiE,STMMW_23611,?
8207,yeiE,STMMW_25351,?
8208,yeiE,STMMW_25361,?
8209,yeiE,STMMW_25491,?
8211,yeiE,STMMW_29111,?
8213,yeiE,STMMW_30271,?
8214,yeiE,STMMW_31711,?
8216,yeiE,STMMW_32391,?
8220,yeiE,STMMW_33481,?
8221,yeiE,STMMW_34121,?
8223,yeiE,STMMW_34901,?
8225,yeiE,STMMW_36481,?
8226,yeiE,STMMW_36941,?
8227,yeiE,STMMW_37371,?
8228,yeiE,STMMW_37761,?
8229,yeiE,STMMW_37841,?
8230,yeiE,STMMW_38321,?
8231,yeiE,STMMW_38331,?
8232,yeiE,STMMW_38531,?
8233,yeiE,STMMW_38661,?
8234,yeiE,STMMW_39561,?
8237,yeiE,STMMW_40101,?
8238,yeiE,STMMW_40211,?
8240,yeiE,STMMW_41221,?
8241,yeiE,STMMW_41831,?
8242,yeiE,STMMW_42361,?
8243,yeiE,STMMW_42541,?
8244,yeiE,STMMW_42551,?
8246,yeiE,STMMW_44231,?
8251,yhaJ,STMMW_11691,+
8252,yheO,STMMW_06981,?
8253,yheO,STMMW_16421,?
8254,yheO,STMMW_16411,?
8255,yheO,STMMW_16051,?
8256,yheO,STMMW_16041,?
8257,yheO,STMMW_23581,?
8258,yheO,STMMW_23591,?
8259,yheO,STMMW_23601,?
8261,yiaJ,STMMW_36551,-
8262,yiaJ,STMMW_36561,-
8263,yiaJ,STMMW_36571,-
8264,yiaJ,STMMW_36591,-
8265,yiaJ,STMMW_36601,-
8266,yiaJ,STMMW_36611,-
8267,yiaJ,STMMW_36621,-
8268,yiaJ,STMMW_36631,-
8269,yiaJ,STMMW_36641,-
8270,yiaJ,STMMW_36651,-
8271,yieP,STMMW_01851,?
8272,yieP,STMMW_02091,?
8276,yieP,STMMW_11571,?
8277,yieP,STMMW_17731,?
8278,yieP,STMMW_17451,?
8279,yieP,STMMW_13291,?
8281,yieP,STMMW_19491,?
8282,yieP,STMMW_21721,?
8283,yieP,STMMW_22061,?
8284,yieP,STMMW_22131,?
8285,yieP,STMMW_22241,?
8286,yieP,STMMW_24481,?
8288,yieP,STMMW_29331,?
8289,yieP,STMMW_33271,?
8290,yieP,STMMW_35141,?
8291,yieP,STMMW_35151,?
8294,yieP,STMMW_41231,?
8295,yjjQ,STMMW_08591,-
8299,yjjQ,STMMW_22921,-
8300,yjjQ,STMMW_26851,-
8301,yjjQ,STMMW_26861,-
8305,ypdB,STMMW_25901,+
8306,yqhC,STMMW_31241,+
8307,yqhC,STMMW_31251,+
8308,yqjI,STMMW_32151,-
8309,yqjI,STMMW_32161,-
8310,zntR,STMMW_35651,+
8311,zraR,STMMW_41251,+
8312,zraR,STMMW_41261,+
8313,zraR,STMMW_41271,+
8314,zur,STMMW_05391,-
8315,zur,STMMW_18721,-
8316,zur,STMMW_18731,-
8317,zur,STMMW_18741,-
8318,zur,STMMW_12691,-
8319,zur,STMMW_05401,-
8320,csqR,STMMW_39871,-
8321,csqR,STMMW_39861,-
8322,csqR,STMMW_39851,-
8323,csqR,STMMW_39881,-
8324,csqR,STMMW_39891,-
