Geneid,ERX339069,ERX339070,ERX339085,ERX339086,SRX3471973,SRX3471974,SRX3471975,SRX3471976,SRX3471977,SRX3471978,SRX4665670,SRX4665671,SRX4665672,SRX4665673,SRX4665674,SRX4665675,SRX4665676,SRX4665677,SRX4665678,SRX4665679,SRX4665680,SRX4665681,SRX4665682,SRX4665683,SRX4665684,SRX4665685,SRX4665686,SRX4665687,SRX4665688,SRX4665689,SRX4665690,SRX4665691,SRX4665692,SRX4665693,SRX4665694,SRX4665695,SRX4665696,SRX4665697,SRX4665698,SRX4665699,SRX4665700,SRX4665701,SRX4665702,SRX7268192,SRX7268193
STMMW_26221,0.0,0.0,0.0,0.0,3.4745244396064003,2.9878780228319473,3.255645268809869,3.674850265279522,1.56127492446015,2.9239539004588924,0.0,3.613545961507032,2.6017065426921167,2.4011105055726727,2.415559624248884,2.9074013481365117,2.527765758115076,2.771635655057204,2.758845939823272,2.407273002134059,3.2368168314699783,3.4745509881167256,3.487785078905617,2.1564975379826756,3.0521928491883,2.9878604888794316,2.9076999229953846,0.0,6.280620626238774,4.0476664726806115,3.3141637856179025,0.0,1.6005735235037786,0.0,2.736235896811215,2.138339130666413,2.7243586010325207,3.119586159540138,3.803097367766266,2.9541315971965108,2.7813413823804956,2.8832965055302697,1.7899712504997456,4.0756944751245925,4.01628307493804
STMMW_26231,0.0,0.0,0.0,0.0,3.75271436155974,2.9768079350028045,2.9704701696345626,4.697773748420564,5.057905541628033,4.4190520041507195,1.678677884147805,3.6276393083129697,2.84964202711053,3.6130389130449565,4.081123062146126,4.014939380245547,2.369939498686276,2.573478959477788,3.1158607074781806,2.887639199071275,3.1703141614547024,3.752741370335845,2.8335864060461593,3.0460422479442455,2.45052599496833,2.9767904205308344,2.821315570368582,2.763449446990662,6.073210596952623,3.445731025020946,3.061514357452752,3.576509756840346,1.473952031615468,2.941388324427847,2.7957635657740636,2.3126615201062983,2.299956588310412,3.0313310575937664,4.036897515564585,3.3294123837807796,3.1392041623968456,2.4496879470722512,3.606395545991754,3.5654233855578785,3.6055120487065024
STMMW_26241,0.0,0.0,6.523388006420261,0.0,1.0714373520882137,1.1344547133300529,1.8185955301385373,1.9505659539898232,1.2299677149123056,1.8566711698381886,0.0,2.285669700738407,2.302656372248731,2.7086712965361355,1.697052230201541,2.4553838069916942,1.4025677108555734,1.8416529717344758,1.1332296186888378,2.447088497220638,1.8035469071858685,1.0714526433315221,3.0960062088727356,0.0,2.254935553700357,1.1344437892003358,0.0,1.4394081451364846,5.261498631111591,2.924888673631498,2.0769243383481624,0.0,1.0365840235740227,1.4833882120070059,1.3772875862648322,1.1198825778209696,1.552879686451689,0.9138504899598181,3.1768587644797153,1.1135225968372866,2.551392149020589,1.213911370030999,1.8249068798730081,3.318113132756055,3.351408518219561
STMMW_26251,0.0,0.0,4.469347476558008,0.0,2.4877927715394548,1.0782772120764177,1.9773282449180367,2.7358727483704026,1.5244915733943731,1.36993256720432,1.1443850284221089,2.105580764990234,1.6478602068321033,1.6133077354303285,1.6253157801997977,1.8505093421398453,0.8190248194819545,2.434402486204699,0.35326128566062237,1.025170591540282,1.5976796734740926,2.4878167436336214,1.265543907263419,1.4132237902348967,2.1726415597415163,1.0782666508259644,0.8335533310168045,1.1335679293557004,5.701065455327128,2.0899832415956907,2.216629320976621,0.0,0.7934516965054335,1.1715612302567855,1.9439738145026058,1.471380673808547,1.1367903720035357,1.2860546011531049,2.654839609703514,1.391307400384735,1.2707111106552562,1.7228176671293849,1.9838991816457607,2.7099347408180066,2.623304993393431
STMMW_26261,3.9887580997870993,0.0,0.0,0.0,3.0485560781637977,1.7519046203818645,2.5865954253961565,3.7159659799946034,3.7642648075943566,3.6218368343015577,1.282590179830668,3.163923965711098,2.6968233114582887,2.7761675605658067,2.9836955692967555,4.191768483246356,2.0269209041984606,2.0783737700022975,2.9690691798952535,2.8819176534439643,2.274344218932729,3.048581725237933,3.1118734532300873,3.2123280315259333,3.218034248678701,1.7518905143042847,1.8934512849732017,2.560501724821188,5.465064889597779,3.56013570976579,3.1653196906583365,3.0203717638352403,1.5116499579958198,1.9135472259347892,2.827021881396728,2.4645415244014797,2.5421731005708117,1.9704604810766806,3.501777050598424,2.4207826960829473,2.992089207993334,2.4600501381152178,2.2980724090699627,3.6190519611006957,3.6915775365846994
STMMW_26271,0.0,0.0,0.0,0.0,3.5027005652800516,1.6036613328763245,0.0,3.724595356977223,2.1515982648032623,0.9217911597375803,0.0,1.679849549606811,1.694560788956706,1.5306500883532075,2.270598555830369,0.0,1.264232457549309,2.435188232349975,2.8294177373459792,1.5356226816600127,1.6436177691930456,3.5027271645494564,0.0,0.0,0.0,1.6036478714511893,0.0,1.97108697966717,6.469709685563953,3.1265733896272105,2.5372792603317826,0.0,0.0,0.0,3.0476083183388454,2.3227931849721775,1.677835642084518,2.465803250685783,3.3430310592811883,0.0,2.363730986938052,1.0878630900142532,0.0,3.523165468569337,2.900492159382498
STMMW_26281,3.719535627458775,0.0,0.0,0.0,2.396665836121271,1.8414700882653972,2.586802884231369,2.5926373764834514,2.7432757911135854,2.0080187740902726,1.6371090725021165,2.667310562244269,2.02515893651512,2.1345826597192077,2.444394690155543,1.7754087740039721,1.7521430821968655,2.0902927904457216,2.405866418018455,1.7682299887371271,1.8843604546347676,2.396689469107402,2.4200998528136477,2.07793672264365,2.8984994999870075,1.8414556236159128,1.5945201465015322,1.1593448253034682,4.713411300120396,2.747629168975908,2.457777855593627,1.29592259541033,1.095085579717802,1.8432166627695743,2.5352300946770434,2.32637361107859,1.9645964319031257,1.9509740365514865,2.5433340571832876,2.5923486266557143,1.8588921432524275,1.90055763467378,0.5440177641547971,2.8363630101780966,2.692125317053804
STMMW_26291,0.0,0.0,0.0,0.0,2.17324188435762,1.335569079921239,1.7724274607108939,2.590261611510172,2.0006353339649103,1.0018657369653376,0.87163668943122,0.0,0.0,0.7704823263340884,1.2804859471001322,1.2804546035179734,0.0,1.6763128032014245,0.8161387711610794,0.0,0.8429893716329883,2.173264589387345,0.0,1.0976801063414579,0.0,1.3355569666297655,0.7779967350375927,1.0643489146790746,4.237142414722741,1.632934826965842,2.1157107072567025,0.0,1.226632567657216,0.0,1.4315113846971546,1.5208157314040782,0.8653505220681097,1.08878131367892,2.8034253183915885,0.800512748207144,2.0352209621660755,1.1773756243360007,2.5514265098845534,1.3049263221120246,0.7573088394802389
STMMW_26301,0.0,0.0,0.0,0.0,5.6741751372807485,4.046297486633641,6.010074074052622,4.381491299739857,4.457300820612516,6.5897738626241615,3.9681312882269064,6.041513775135499,5.347947028448242,5.917385163335534,6.066079273692521,7.744968596607168,5.075838081976454,5.491717186260905,5.537904392042951,5.729062650534169,5.598014700137773,5.6742037389351045,4.453910604737587,6.480012650957735,5.206690325670658,4.046278637973936,5.350563483430813,5.132930242358686,7.27256979753855,5.555317039851151,4.49803272577826,4.856850038543841,5.481769029795798,6.716588763339844,6.814747486419756,6.55359549618323,5.440081000852936,5.295194000459082,6.018515253423287,5.3679452367312885,5.827001625767526,5.597208243142467,4.888327005299225,4.390621587309475,2.2480716074564007
STMMW_26311,0.0,0.0,0.0,0.0,1.1460510477736556,1.4621601089897949,2.2360591568850743,1.0368934772512415,1.3114347926315368,0.4698443101627857,1.9513344157159156,2.2612701752942423,0.0,2.088217856833031,1.4039781137561542,2.101812717550568,0.6811251642718092,1.5346911972406363,1.4607266583587077,2.0940325033005847,0.9368431025698616,1.1460670387099905,0.0,2.3044669302678478,0.0,1.4621473278709811,0.8665658345992612,1.1743947424502659,4.431032816327695,1.8965498569301626,2.1842960271634997,0.0,0.8252874386753132,1.2132640406778306,1.5632107610028478,0.5167236408419918,1.9410423520636069,0.7216456925421298,1.5696937809967335,0.0,0.9202108102010176,1.294719506777656,1.5194896770401014,2.4640480160290306,1.373169913101675
STMMW_26321,5.725674486235597,0.0,6.147688566464661,0.0,3.305263921672273,2.2243941138350802,2.549398517325433,4.300825652571387,4.953165608646043,3.795952520250358,1.585040365532723,3.5750166454840415,3.8170922214119174,3.4865818669626347,2.980114092817567,3.5027566202353166,2.0554758853374167,2.7981853828151806,2.7006904830194824,3.1205440073733257,2.5319691405436213,3.305290143483824,1.1110810542984775,2.699697008874026,3.0437658638108664,2.2243783441086964,1.44518063902136,2.6463953225399073,5.776420199272988,2.743928205547219,2.714593792219701,3.7456415626369264,1.3869995250209135,1.9105362885110377,3.0643087938687885,1.8890890135474376,2.448165214820395,2.3433811489015515,3.4980390013615934,2.19407909726352,2.7230267526338863,2.185300864984878,3.669100080285973,2.703742159173924,2.583122709835599
STMMW_26322,0.0,0.0,0.0,0.0,1.9175315808087718,1.1412693522746742,1.827556301388277,1.289886576870228,0.0,0.6124955260750401,1.209858687002278,0.0,0.0,0.0,0.0,0.0,0.8710590659301753,1.4530085889503521,0.0,0.0,0.0,1.9175530315491773,0.0,0.0,0.0,1.1412583850789753,0.0,0.0,4.871006011046507,0.8729756195017125,0.8573958169601038,0.0,1.0429993868207836,0.0,1.882114040383771,0.0,0.0,0.9197251276767294,1.88925305613038,0.0,0.0,0.0,0.0,0.33184024691751685,1.6713201085214344
STMMW_26331,6.118270260017389,0.0,5.55736264098279,4.989955663607933,7.6946919813329915,5.999386727345247,6.938086869334808,5.970035621062288,6.359540710794687,7.18740202538837,4.282764252444838,6.923840708961855,6.448664720074237,6.71122030624625,7.301505572582822,6.657546897735666,4.767002833495437,4.85429293653172,7.719618998731713,7.6072842345467535,7.63267806916584,7.694721013494268,6.028015543284198,6.18155034154225,6.474417645895708,5.999366977960985,7.583954200315113,6.18948435919075,6.428934156026648,5.130477335147339,4.498615302596934,4.889922175197491,5.197005320762565,4.86806522138845,6.0448063254538305,5.931387722177156,5.7079079830540955,5.951963733258373,6.585991928442259,8.414200326721556,7.913651990428238,7.969671183284728,4.4335757475357065,4.410088437658526,3.023690489786616
STMMW_26341,0.0,0.0,0.0,0.0,3.610519694945857,2.7866965582131096,5.173427806874774,3.089784659320565,2.677346927970412,2.962388824200678,4.694933219738991,4.771181332291811,4.951159899177179,4.7891665683250215,4.770210730274834,3.749737393026072,5.286615492412471,5.841453006026408,3.185947607912381,2.8444442319248093,0.0,3.610546479548401,2.911180291440173,3.832343065745609,4.294606830649241,2.786679402706087,5.478714168630522,4.074333577871706,5.466671176999655,4.499216748996705,4.1403455443156245,2.5814265364069957,6.055719628699836,5.50232899078512,4.22848957701884,4.38601991090988,3.398714523389825,3.87156850042591,4.643132628160315,5.59667210241454,1.9999839115083178,2.7441167939643436,3.5829064820126506,3.771438177167236,2.587909728694416
STMMW_26361,0.0,0.0,0.0,0.0,2.309669643727678,1.1551603872222134,1.1998999815291256,2.6199594307444594,2.627614217485006,1.9856623992426814,0.0,0.0,1.8844251377285195,1.4357669607253987,1.1049773484268652,2.15469257157331,1.4261871454272024,2.033844791854251,0.0,2.146827080088847,0.713014028761647,2.3096929323674704,2.0357562198791705,1.5039957854257318,1.965313681826836,1.1551493328677869,0.6558955326313212,0.9097921789387232,5.110910559113304,2.3870207309737923,1.4072249227089701,0.0,0.0,0.942506573835884,1.5427946023598016,0.6800732470462088,1.5779086412739853,1.4931739745758512,2.8465283702196604,0.6756482793857397,1.5218817242238858,1.6002877889955787,1.204876421503469,2.5851324740274655,1.2569097452689515
STMMW_26371,0.0,0.0,0.0,0.0,1.3594620784593643,1.2384347841652068,1.6579616137233708,1.945314010987838,3.1753852683239243,0.37646297923920763,0.7992995528489811,0.7946433167954017,0.0,1.8151163018462948,1.1859157595632368,1.1858859017436734,1.264232457549309,1.5652394748688259,0.0,1.1802053025465256,0.7724441301813877,1.3594798819913396,0.0,1.012318762028585,0.0,1.238423224542982,0.0,0.0,4.0817295855668805,2.3172942820182687,1.613181182564407,3.3488860326441134,0.0,1.0152700335637488,0.3816710284167227,0.41530789565834203,1.3023584366896497,1.8129190160589217,2.266455451163433,0.0,0.7580184426541476,0.0,1.9604593833197448,2.072917929028472,2.3228695147625067
STMMW_26381,5.322026914259939,0.0,0.0,0.0,4.8565420501187235,6.08568237675958,5.721913462323956,4.381491299739857,5.475351222249849,5.366200312886383,5.681938560465746,6.0250896940807595,6.447354202668848,5.686231151035772,6.366826507331181,7.201916822910905,4.319925333360469,4.515611455065656,5.118953472267983,4.6675944041364135,4.584925512071878,4.8565702161345055,5.8921582141966375,5.088931129991921,5.477371412541325,6.085662609165993,6.023949651492984,6.3404570659730926,5.629680902155575,5.347691787329205,4.730332666182289,5.425120642244558,5.716288825529672,5.050164269278528,5.056317728046478,5.294897076716104,5.138677745919397,5.15761546247315,6.90860988208823,5.701608585406373,4.593886138899032,4.728647868255045,7.056105957665251,6.125236020072467,6.175105673128612
STMMW_26391,0.0,0.0,0.0,0.0,4.843515589080464,4.957502203023024,5.251283089260834,5.286969289507894,7.061601737833384,6.997485132724172,3.95934314094869,5.785792717481068,5.303176250133818,5.939275371050808,5.992734758375101,6.365955968026808,4.188189000858086,4.502709697090612,4.87559459671007,4.8583056099820965,4.850432029907904,4.843543745962985,5.748526265540562,5.87035591601318,6.323718567601535,4.957482785735589,4.189039429289797,3.9408105664907502,5.900610297502905,5.285982043397785,3.800583937845188,3.61965161430348,4.329260233836267,6.103784977429267,5.139154203094513,5.2748208604931905,4.6103306212235005,4.816722889762923,6.349839439447315,5.263324116540806,3.24699319623325,3.7980896532859543,5.447784394340239,5.0860185451533715,3.870237598080361
STMMW_26401,0.0,0.0,0.0,0.0,4.368628937990964,4.591572330090927,4.668533599978184,3.542616468409656,4.393124148142849,5.204390202463453,4.598880275937125,4.468275131325423,3.426275641836906,4.37597911719152,5.102161902855484,6.2165187866014735,3.9696582056650946,4.337417096504166,4.085291643307769,3.4507412840064067,4.5376294842380345,4.368656698791495,4.0635457745322014,3.8380642489922803,3.611484299883776,4.59155309922959,4.790976988385534,4.02477732968122,5.415143942126182,4.133299049279058,3.6969207723742197,4.645687945699686,4.7013876428098555,6.983438584772778,4.140243320930303,3.816264616102317,4.264249138100628,2.6459476055904876,5.610217993726507,4.19430780312395,3.327446963998282,4.061822171438476,7.285847202310716,3.6803423086355807,3.0441340806203825
STMMW_26411,8.220301660326264,0.0,5.6730571050872305,5.104487346252824,7.887968444987597,7.07043186541717,8.042248064600106,5.307164789117275,4.229164662735437,5.39003037951533,5.864330280180899,9.601068110367814,9.872514740372555,9.411641856123286,9.886518964354494,11.393168492878235,6.122626445745243,6.4460765622721965,7.378049936597324,7.598378149481317,7.650498687491136,7.887997494804431,7.0996324628620355,6.298091740187853,7.309693447678506,7.070411951687969,6.799032452140796,7.305498600811474,7.5179114857954,7.0088657886608985,6.205156389064054,6.416094963809073,7.3370367369821965,7.661276190359168,6.3949945101349845,6.345300769753459,6.250518273639577,6.281556330594544,6.937855086896158,6.570573573252488,7.0145941951667234,7.267537565568209,6.17584332505399,5.685410730851733,3.755373015194113
STMMW_26421,0.0,0.0,0.0,0.0,2.6345451356073957,1.991159385124671,1.5297694662454286,1.805846951946673,0.41679711556171345,0.33462071674975724,2.0842703395124516,3.7247614675632943,3.0322324859954226,2.9290550540533205,2.4503555547668965,2.7184555967637705,1.9501544999595173,2.893902652903986,1.7556310830486015,1.4129236299365442,1.5160468745617304,2.6345696107234935,2.25067046136907,1.475658122093766,2.7301843264422883,1.991144368727955,1.6929648291468689,0.8893753186833726,3.902030319041395,2.566665981573923,1.927743160037591,2.3284009998444954,1.0334070966541076,2.670163600493988,2.3902549622140428,2.3473539382865103,1.834965446282632,1.8642630285652533,2.9399847684920455,2.162279595927998,0.682700227992584,1.4018987194732726,0.0,1.879910986075459,1.5297257957596826
STMMW_26431,0.0,0.0,0.0,0.0,2.5062682640019442,0.6759765402479471,2.5980680581495594,2.7507185374022707,0.7422724732544638,1.0346975710492219,0.7232656352942344,2.6247728038510583,1.568920662355229,2.2857085163617636,1.697052230201541,1.084844966192786,1.611005272897161,2.2857889028471967,2.1954977800636915,0.6384382221268872,1.166964081154055,2.50629230227527,0.8115108769708389,1.4796351618625947,2.254935553700357,0.6759690348794384,1.0850270565362305,0.8922339470618458,5.503475436479657,0.6943913988507213,0.4878809263588249,0.0,1.8593382106331828,2.456836517202445,1.6463439412412846,1.975715314604239,0.717801646321482,1.8687665069715529,2.814041623675296,1.7344240706368157,0.6850427162052218,0.9925818106640317,1.1835949365648317,2.1983170752668495,1.5337848537234464
STMMW_26441,0.0,0.0,0.0,0.0,2.3546928654118653,0.5558536211907402,1.5790022661473444,1.2680443425465757,0.33863784819228,1.4056960225430433,0.5963682996487952,2.8270745296344457,2.357490096126251,2.1647023230932607,2.178553500260895,0.912048921889524,3.0196613912008474,2.1333024348261245,2.5092028674068936,1.6730289730010726,1.977561600993126,2.3547163348528146,1.9887770759979875,1.2670988349092387,1.6895259646937328,0.5558472061646458,2.030951535343105,0.7426365413356316,4.275228294447103,1.635417920707881,0.8408675387779844,0.0,1.7992978793783334,3.6205712195682485,2.0501281163711242,1.9138662087620557,1.0100606122995073,1.4532100129467007,1.8622240408155515,1.5010131928770916,2.5309671398490337,2.0403648178401164,1.9998884982861391,2.665235090896924,1.740909149210449
STMMW_26451,0.0,0.0,0.0,0.0,2.4854198349721544,1.6864244133622635,2.175718739360227,2.4990637523114327,1.8063099942793224,0.5720062658795739,0.0,2.20064208992593,2.5526821290192947,3.205020874720099,2.3678891438648284,1.6233283554557578,1.717233976978378,2.3210342208384103,2.4410168352455406,1.0237021971888787,2.760986362236342,2.485443798504888,2.3796514281476835,2.5801380255229343,2.1703944120575347,1.6864105838831978,1.0290452821133946,0.0,5.728027395464268,2.3804713299600317,1.3182575700830015,3.087108024673844,1.5613666794235264,3.4594821621180314,2.571073038917479,1.8960933154554278,1.9968541494598882,1.4009908237287514,3.081380077442145,1.0565449496984618,2.4625583284603274,2.2246344392113158,3.014225022800657,2.7463731683157224,0.0
STMMW_26461,7.485198227979155,0.0,6.339136483898171,5.765405789299872,9.259227524822032,9.8686105157881,9.600170649273045,8.833271875243712,9.94029183738119,10.681922324068788,9.59687112286064,10.377767269620906,10.239111422002162,10.154372878329989,10.19173865081321,10.46742238310501,9.644791576605032,9.269569045995032,9.72332878966404,9.672353306103567,9.502858225852929,9.259256650189437,9.495037146951013,9.426152548917718,9.417959704093034,9.868590474245028,9.715334332863653,9.707420945514507,11.268782379242069,8.09464998295208,7.687156246079286,7.22983937389209,9.885966116542583,10.163495576930032,9.573712692334226,9.423463081836509,9.394262441929573,9.15601551085593,9.913875877254382,9.146031603311979,9.578822968246461,9.282157925279982,9.510735553387365,7.540752713433581,6.529433608844785
STMMW_26471,6.409309232974524,9.591692445571619,7.56587910496753,7.469266986104646,8.583633977889164,8.804750994568312,9.284187332540716,5.33874439212534,6.091173921711495,5.919347604443473,9.051539175657421,9.443527492828428,9.481374652626863,9.383897303828284,10.02053049868501,9.407552644616613,9.142572612513334,8.676856567401686,9.014585311129844,8.735534132066494,9.052232634025389,8.583663074823091,8.433426817567852,8.230697771216361,8.593642848962562,8.804730976428884,9.269223636262833,9.534314354241316,7.483732254115932,7.106053744602641,6.679780667970911,6.615756937513471,9.481580833315107,9.696795419313577,8.56425820703966,8.40646272133258,8.152985178398529,8.920229307635339,9.44707366533117,8.982359259860964,8.773435751105197,8.84023366831047,5.980809264746063,6.069827352211357,4.174027971244574
STMMW_26481,8.928292407866799,0.0,7.363162018975473,0.0,8.960699418124506,9.286415059466302,9.676006941746142,4.6341724213456335,5.695451787336952,5.787188492014978,9.151674015047877,9.051934761444238,9.173851781854392,9.125848172497626,10.170382567321164,9.668140258376505,9.767495638111455,8.609624171686564,9.183910390362895,8.941154305031896,8.921214291906347,8.960728532547579,8.40565734366675,8.348376126496646,8.527980366043241,9.286395028592077,9.423567688170058,10.062658662727005,7.400634808669664,6.910896742344746,6.697115413064091,7.512822704945518,9.600356850622456,9.743111225225295,8.655700763679786,8.580935203149888,8.451143198452622,9.300627998613802,9.9783793801327,9.449122448932451,8.541570521117288,8.649257952132034,6.634058845637,5.839314225193447,3.8713947915124662
STMMW_26491,0.0,7.937100629293904,8.167685599010971,6.595091177430554,8.088336761346923,9.353479912044287,9.112500401283773,4.361150372257079,6.012718896169889,5.9500876295239715,8.843931037688767,8.371788565884392,8.669105455544239,8.700557328075769,9.893050797028005,8.769745175769097,9.242694381444993,8.281544835973518,8.453510266537503,8.024868743449117,8.208541427901574,8.088365827133808,8.379863515157119,8.064203455753388,8.28509333812958,9.35345987971066,8.98811235888378,9.471756645866318,6.311744652924528,6.773182760786311,6.329363806898148,6.559182533013605,9.066875255313747,9.357972351315363,8.469056070249302,8.389757736332081,8.119636177023395,8.946442761787278,9.603294520452542,9.029694001253759,7.841745753728875,7.945746422450731,4.924265707647503,5.651178093606709,4.031200418592076
STMMW_26501,0.0,0.0,0.0,0.0,1.1561540301897064,0.0,0.0,1.3773648894711181,1.3224363844403861,0.0,0.0,0.0,1.9727015994904766,0.0,0.0,2.585453612264351,1.5025223578293196,1.5467527419691318,0.0,0.0,0.0,1.1561701131158737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22573989081769,0.924194715937868,0.0,0.0,4.394570613959693,0.0,1.2070637031912972,1.2857684953549935,1.5715069779631867,0.0,0.0,0.0,0.0,0.0,2.479112993821463,0.0
STMMW_26511,0.0,0.0,0.0,0.0,1.1410688806872733,1.85449450726335,2.707440034511628,0.0,0.0,0.0,0.0,1.936479079174325,2.7526780383634257,1.7756101818077314,0.0,0.0,2.200871266197817,0.0,1.8528664906981216,0.0,0.0,1.141084826022183,0.0,0.0,0.0,1.8544799923003696,0.0,0.0,0.0,2.2041783881048542,0.9112608476625137,0.0,0.0,3.6772722602464127,1.1148246940053461,1.1915505448265062,0.0,0.0,0.0,0.0,0.0,2.4148007442502077,2.714897013809749,2.126613105166222,0.0
STMMW_26521,0.0,0.0,0.0,5.936418116044924,2.0963745196134456,0.0,1.8097333616130782,0.774159126682021,1.8750852034468493,1.0283718484931708,0.0,2.888427175442061,1.8480055759467382,1.0689963296933782,2.44530942618323,1.6884624427508372,0.859837619297725,0.8906716760851119,2.5193320278002216,1.0729776479915434,2.8427200354622912,2.096396870681823,0.0,1.471704221117596,0.0,0.0,1.0784940605029423,1.4316029100323366,4.593945135915075,3.2601536946130967,2.4298536219513682,0.0,0.0,5.194319865499612,0.6116881728426862,0.0,0.7129601733075004,0.0,1.8711355971878647,0.0,2.8126114660517016,3.4346726070441864,1.8160293579299198,2.605005825609553,0.620048545900583
STMMW_26531,0.0,5.814237519469598,0.0,0.0,2.07296927366727,0.9960247761852774,0.9268759303489685,2.1939941100962397,1.7307417166068046,1.8043732033315778,0.6950161550783994,1.7239095555643171,1.6698342891020765,1.6350340583199057,1.5188296204073621,1.3779642327098056,0.5737618081407921,1.6553396699096934,1.7703814083957434,2.150636670031919,1.8735421132518026,2.0729915131590664,1.2844133795702268,1.315107076427255,1.361521407596734,0.9960147723971553,0.7367475669147852,0.49259525249696884,5.394791651621109,1.2753125657893074,0.7394504490369552,1.546250531231679,0.8071436140277776,0.5129135730824318,1.1392807522929755,0.7631937225176574,1.103877843198871,0.7953638319793203,1.827518822661102,1.1665952291612558,2.491309792236405,1.7786665755384392,1.1433227580602068,1.6753695659629058,0.9748803482332923
STMMW_26532,0.0,0.0,0.0,0.0,2.7437658242860485,0.8069594327771893,1.7557848839228372,2.051039147707576,2.262079256962705,1.7230939170005308,1.1534314483480972,3.1860232346973807,2.9216937731203307,2.8578905352955055,2.174751170131218,2.727684904187877,1.6141490874091293,2.1733811464847808,2.725226208633585,2.5573914363627743,3.3744407097262004,2.743790641929533,2.6340806351730124,1.9275311442885468,1.7509727393082675,0.8069508375242478,2.2831416314769832,1.3842131472275683,5.823617763192099,2.0359874033313092,1.1772969947543994,3.1042079641777973,1.2131719397169438,2.130439536928588,2.3240739750929977,2.4367263036803233,1.937192258750339,1.5558992252376356,3.3570226731481547,1.8294122293393134,2.902706885201027,2.3017156045287077,2.718198517218687,2.8777668898432767,2.3433622817033166
STMMW_26541,0.0,0.0,0.0,0.0,2.533971529500558,0.0,2.2217829937626683,1.6216718735588014,1.56127492446015,0.0,0.0,3.3738942530706857,2.744978561410914,2.5403640733611415,0.0,2.9074013481365117,1.758469291133495,1.1693043143388953,2.157408403045488,2.8986069764973172,3.0397076813081823,2.533995665432207,1.6733938611456989,0.0,1.9013087259507446,0.0,1.3928955600941253,0.0,5.379484745991319,2.9209686009813995,2.7728486183657726,0.0,2.0175505765866886,1.8497058989015904,2.843610193143559,2.7979387292354367,1.5208268230730382,1.1902340309817316,2.772188745504441,0.0,2.652468455324836,0.0,0.0,3.198303636032476,2.864343596009766
STMMW_26551,6.384077213389829,0.0,0.0,0.0,2.3320100908546784,2.427278093879415,2.842399466081012,2.1694872772283795,1.4022144573693636,2.070817374505745,0.0,2.519210427374392,2.0711214492813164,2.6800910066367214,0.0,2.6950852891960135,1.0025458695041483,1.6339580513407486,0.0,1.238408458246716,1.333814697106142,2.3320334699129766,2.228915851383493,1.6709295800012103,2.487277958521781,2.4272617609274585,2.3527362662587312,2.862288173850505,5.35456839234046,2.177173087522967,2.1503387114234744,0.0,0.0,1.6749428115194849,2.0880238478371695,1.654883884272174,1.7491234527690818,2.083546319991149,2.9160134921881586,0.0,2.446935162147495,1.3848071102834019,2.037362250661557,2.4283812306286947,1.215700788570812
STMMW_26561,0.0,0.0,0.0,0.0,3.9388464588266223,3.7563116885277394,4.033321299434943,3.4232973494195877,5.2667887791142975,4.174749994134156,3.186357136203313,3.9654422561858764,4.145191693733227,3.8552857139867553,3.9027908775169764,3.7748512086577146,4.423730850850222,4.231977060267543,3.82468317304475,3.4281872693618443,3.1865207934279174,3.9388737295594636,3.9958139878034147,3.7710785076096665,3.842375030592061,3.756293110215261,3.7067053348894623,3.3510005378544374,5.819974601248287,4.355640003751342,4.846904522235506,4.5764907558936345,3.9050222116930895,3.2688152715039895,4.4459065874781825,4.229560783986959,4.238386845131468,4.286093823616666,3.981115933237591,4.32887791907375,3.9164566137054733,3.4700019184544106,2.41051161149629,4.9556477267878565,4.990834225856556
STMMW_26571,0.0,0.0,6.065377535600046,6.477385538420148,5.692413425705984,6.737811290567286,5.708897394203615,5.577113826067998,5.746337531770319,3.5415326835343617,5.503343680484414,5.884450433978302,5.572314068915997,5.522369903071443,6.622687885670624,5.589291706342934,5.31215979773255,5.06500512996206,6.003727659924492,5.78340108974911,5.440837946230207,5.692442034537406,7.012277841593778,7.481159838752109,6.69462902256164,6.737791415544885,5.58962903711927,5.2093291480114,6.581936109560053,7.159152792407022,8.214824012584405,7.145532853580463,5.202623538062168,5.65767068508286,6.131711883328441,6.178984144463001,6.0021954540045055,5.8268673483517075,6.617512867390725,5.824885750689892,5.727729268830287,5.312825710267684,5.311603387416321,8.055646194528856,9.317055923579698
STMMW_26581,6.223541915088738,7.410198591621531,7.640398625860554,8.928014560620031,7.010973378339774,7.417496838973644,7.131707419954334,4.976178534815983,5.361903938904062,4.367300739096868,6.543983733741155,7.060538614436933,6.583225540682353,6.72936230959157,8.136996674125756,7.158621034965089,7.053070183029698,6.245336358011804,7.223297409260056,7.435072864351915,7.206811449074705,7.011002325129592,7.491974348342567,7.791215224579729,7.430501875398374,7.417476893326759,6.730764134846748,7.256535097822465,8.11788874700242,8.962486545154336,9.48130533444302,8.581000225904818,6.649640695111114,7.271279189614426,7.316723165383733,7.181980658421098,7.075294780491793,6.977913382366809,8.557824523061528,7.236532769574076,7.071289750517964,6.780463264099081,8.990511347794145,9.443230954981857,10.289443798030588
